PanjivaRecordID,Carrier,ConsigneePanjivaID,HSCode,PortOfLading,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
127557053001001,47,2297,294,237,37,20,13,5
127457085001001,409,636,506,226,15,82,13,2051
127399613001001,477,2386,708,226,8,22,13,2366
127617661001001,55,783,413,208,37,132,13,1978
127633405001001,142,2297,294,209,59,128,13,5
127597053001001,17,1069,427,178,40,91,13,2208
127608637001001,304,302,470,236,60,129,43,1301
127650813001001,168,1564,465,237,50,103,12,370
127645885001001,138,1434,747,161,14,63,13,2521
127751101001001,380,2177,628,208,37,88,49,1720
127719421001001,215,1531,283,208,40,91,31,632
127704125001001,47,319,634,208,37,104,13,2116
127713405001001,151,296,738,161,50,57,13,639
127774909001001,184,2829,656,161,60,129,0,2532
127772541001001,92,1694,588,110,20,43,13,1907
127781821001001,99,132,345,155,40,51,13,2047
127826685001001,1,1221,650,208,15,43,13,1410
127647869001001,151,523,735,216,40,91,13,2517
127602621001001,461,1266,738,208,46,30,13,458
127644925001001,106,1099,666,26,60,129,13,611
127651261001001,168,2325,708,208,59,6,13,630
127849277001001,92,1090,459,108,37,88,13,1896
127846909001001,47,2297,294,237,37,88,66,5
127661117001001,230,2880,735,161,40,89,13,1334
127584637001001,441,104,735,48,15,43,49,1496
127801277001001,97,2616,313,208,26,100,13,1440
127808061001001,304,464,447,236,57,129,13,2140
127761789001001,550,1964,294,237,8,39,13,2437
127757245001001,38,354,294,226,11,33,13,624
127711869001001,128,375,628,27,60,129,13,1180
127685373001001,417,1760,546,161,46,4,13,1177
127293885001001,397,2652,585,26,37,124,13,1444
127774141001001,188,104,735,48,48,100,13,1496
127331517001001,552,2035,286,120,60,129,13,1870
127528957001001,17,132,345,237,15,43,26,2047
127499773001001,547,859,666,0,60,129,13,1180
127301181001001,528,2378,735,208,60,129,13,1073
127347197001001,97,1739,411,124,60,129,13,189
127462845001001,497,1358,747,208,40,56,13,2349
127346941001001,96,1801,689,226,48,100,44,2212
127496317001001,180,2519,747,208,37,88,13,2131
127577085001001,84,887,378,48,5,22,13,723
127389501001001,66,2220,708,208,8,22,13,2366
127660989001001,172,1202,311,161,15,58,13,2416
127885245001001,47,718,286,26,3,88,13,185
127889597001001,293,770,572,123,60,129,32,1460
127380925001001,229,1618,294,226,59,128,13,2422
127545405001001,92,1514,294,85,37,88,35,106
127399293001001,469,2489,514,179,21,9,13,1914
127721405001001,526,1221,610,208,15,43,13,1410
127687037001001,427,1747,735,112,11,33,13,1071
127728125001001,258,205,413,237,37,113,13,717
127848125001001,250,835,116,208,37,88,13,750
127808445001001,223,2403,689,161,37,88,10,495
127891901001001,280,335,474,61,34,88,13,317
127815997001001,97,1355,738,234,53,112,13,1905
127813245001001,223,1384,261,208,5,88,13,476
127825981001001,223,2429,447,234,9,28,13,1281
127843261001001,223,2519,630,145,60,129,13,2131
127878269001001,417,1473,266,155,40,64,13,1883
127766141001001,293,88,446,226,14,42,13,766
127247165001001,244,199,402,208,37,45,13,1445
127797693001001,379,2898,735,226,60,129,13,657
127808317001001,338,2421,432,85,37,88,13,219
127827773001001,280,2429,459,81,15,43,13,2328
127234109001001,283,1368,397,178,15,43,53,798
127734589001001,280,2795,412,148,15,43,51,2163
127621757001001,309,2688,666,48,60,53,64,1190
126806013001001,280,2623,412,148,20,22,7,2281
127021565001001,426,461,401,139,24,63,31,35
126694205001001,157,792,689,48,37,51,64,2542
127686461001001,426,461,401,196,24,63,22,173
127718333001001,208,58,116,182,51,105,58,1221
126899325001001,526,496,283,110,15,14,33,182
127624573001001,426,1296,459,39,24,63,58,1356
126959421001001,223,1531,421,211,33,129,37,2469
126716605001001,272,723,755,161,37,88,17,316
127697405001001,4,1257,653,43,41,28,27,589
127252669001001,302,705,637,85,60,129,42,1397
127068157001001,194,2387,686,62,2,79,40,1752
127169341001001,122,1012,299,123,60,30,3,107
127725629001001,233,1527,350,110,29,30,33,1840
127621117001001,319,2688,657,48,37,88,64,1190
126748605001001,441,526,755,237,35,88,13,706
126681981001001,307,2429,447,236,37,88,13,2140
126750589001001,477,1332,735,208,58,88,13,2276
126723773001001,280,2442,608,237,24,31,13,661
126716669001001,272,1656,743,208,44,76,13,1332
126844221001001,84,1966,755,208,60,79,13,1369
126714557001001,258,909,758,50,37,122,13,1705
126669629001001,50,2898,327,211,8,22,13,1206
126740925001001,445,1771,735,208,48,100,13,2276
126772477001001,326,831,294,208,60,129,13,498
126805565001001,280,2741,735,72,40,91,46,275
126771901001001,92,2909,546,113,60,58,13,1705
126736189001001,278,1861,427,226,60,129,13,320
126768637001001,82,2173,426,70,37,88,13,2182
126843709001001,82,2100,569,237,48,82,13,1160
126844541001001,84,95,735,208,2,48,13,2358
126851709001001,462,1852,284,208,60,129,13,1721
126795069001001,224,1380,764,161,50,103,26,689
126704125001001,223,1582,666,237,37,88,10,759
126719293001001,280,335,657,161,37,88,36,233
126676221001001,82,2180,657,155,37,130,13,1667
126974717001001,211,354,340,225,60,30,42,2004
127179901001001,151,2379,677,161,60,52,13,2129
127122045001001,27,2519,608,180,37,88,13,771
126997245001001,304,2519,608,208,37,88,54,1909
127043005001001,2,1632,755,161,8,22,13,645
127095229001001,332,2802,752,208,1,129,13,1206
127123517001001,27,608,738,204,60,117,13,2496
127165437001001,161,452,519,226,21,52,13,2182
127085373001001,314,2000,735,208,50,103,13,2358
127127485001001,491,2898,284,226,60,129,13,1206
126997373001001,298,1533,396,208,37,88,13,2513
127169469001001,123,2726,737,144,42,112,13,2325
127159101001001,99,2774,294,107,37,126,13,1993
127119421001001,23,2640,709,110,37,88,8,690
127218813001001,232,690,686,161,28,129,13,1815
127328829001001,483,2518,657,208,60,58,13,1267
127201597001001,223,1044,747,208,12,88,13,2185
127212221001001,224,1337,118,87,15,43,1,2535
127513085001001,366,1449,442,208,37,28,41,1369
127106429001001,441,526,755,138,46,98,13,1530
127142141001001,143,951,753,237,60,129,13,1705
127448957001001,304,2898,752,208,49,2,13,739
127205053001001,223,2898,747,237,26,109,13,1558
127420157001001,93,2617,402,208,37,88,36,1978
127237245001001,280,2519,630,208,37,39,13,1329
127148861001001,162,1531,426,208,60,129,13,1369
127165501001001,99,2137,314,226,15,43,7,2416
127135037001001,47,2610,733,208,37,41,13,1681
127228029001001,258,2173,327,9,37,88,13,2182
127272381001001,332,1997,752,198,37,88,13,754
127178365001001,151,1508,227,208,6,129,13,1213
127069437001001,215,1414,634,100,60,129,13,1212
127344381001001,92,1452,399,208,8,121,13,1705
127119613001001,23,1004,757,161,60,95,13,1422
127067901001001,187,618,556,208,37,66,13,271
127203517001001,467,1546,743,208,37,11,13,488
127172157001001,129,1638,437,196,60,50,13,1705
127096765001001,278,452,464,236,15,43,13,2182
127465853001001,537,2306,738,92,60,30,13,2552
127192445001001,398,1422,436,208,37,88,13,1963
127705981001001,353,608,735,208,60,129,13,534
127455229001001,368,2549,669,110,60,129,45,2083
127500541001001,343,2815,436,237,23,88,13,720
127173117001001,138,1122,294,226,37,30,13,1226
127395901001001,427,82,735,208,27,103,13,2276
127383549001001,304,2898,747,80,15,43,13,1558
127540989001001,368,499,585,208,31,38,13,1176
127327293001001,550,1123,321,123,23,129,13,638
127427005001001,151,1852,735,161,60,45,13,1721
127478589001001,456,2452,413,208,15,43,13,1369
127572029001001,224,689,34,143,28,98,30,2003
127511805001001,168,336,645,208,49,116,13,760
127628797001001,23,483,432,93,46,98,13,392
127636477001001,84,255,547,15,46,98,13,1858
127341309001001,64,1039,478,217,40,117,13,494
127715581001001,420,2271,616,72,37,88,13,2464
127643069001001,99,2374,402,208,46,98,9,1212
127554557001001,34,1912,362,208,41,121,13,2516
126938045001001,128,446,628,208,37,86,13,753
126806845001001,300,1380,764,173,11,33,13,689
126828989001001,498,622,634,208,46,21,69,1036
126921661001001,84,2306,431,190,37,30,13,2552
127044157001001,76,828,735,211,8,22,13,137
126909565001001,152,311,630,48,60,72,13,1201
126909181001001,27,828,304,208,48,100,16,137
126901693001001,550,415,540,25,48,100,13,2371
127038333001001,550,508,464,237,60,18,13,370
126930685001001,99,559,675,208,7,88,13,1175
126921981001001,522,1689,666,208,40,91,13,611
126887293001001,554,853,642,237,15,43,13,2333
127154045001001,407,1618,294,226,37,88,13,2473
126994109001001,304,2898,346,236,10,129,13,436
127001917001001,332,2719,294,187,48,100,13,2505
126973181001001,258,2897,691,208,22,43,13,613
126978749001001,280,488,403,208,45,88,13,1368
127057021001001,458,1943,657,26,46,40,13,2532
127027709001001,477,601,738,208,8,22,39,423
127508733001001,326,855,402,208,60,129,13,2513
127543613001001,64,1975,46,208,60,129,69,1140
127611837001001,502,1549,304,208,60,129,13,668
127462397001001,483,147,515,237,60,47,13,696
127323133001001,537,2062,45,43,33,43,27,979
127336381001001,475,828,735,208,40,91,13,137
127640957001001,92,1785,721,237,55,98,13,609
127420797001001,99,1136,691,90,40,91,13,725
127391677001001,372,720,594,208,60,129,61,2518
127472573001001,333,845,757,72,15,43,13,1206
127600637001001,83,2376,507,48,60,26,24,185
127886141001001,332,1920,752,208,48,4,13,1978
127311805001001,477,329,735,208,36,98,13,2548
127474301001001,64,1975,46,162,50,103,13,1140
127434621001001,223,591,608,237,60,10,13,2512
127509373001001,223,1343,286,161,37,105,13,137
127544253001001,486,659,515,208,60,116,13,2545
127605757001001,304,2898,283,237,6,86,13,1558
127461501001001,466,406,590,6,46,98,13,761
127588925001001,445,567,596,48,59,9,42,898
127761597001001,461,2128,735,208,61,137,13,1931
127692157001001,497,1252,407,208,46,7,13,251
127496829001001,128,446,628,208,33,129,69,1957
127728445001001,258,2390,649,208,36,129,13,698
127641661001001,96,2221,347,208,46,22,13,1369
127799677001001,114,2863,362,208,60,129,13,2516
127609341001001,368,2745,735,26,37,11,30,2548
127796797001001,280,2741,735,237,60,102,46,275
127630397001001,159,828,517,208,40,91,13,137
127660733001001,226,2128,735,66,59,76,13,721
127567101001001,304,2742,118,131,15,106,40,1971
127641021001001,92,1785,676,144,46,98,13,1005
127668221001001,300,2898,752,161,60,35,13,448
127763325001001,554,1107,470,111,8,22,13,2092
127890941001001,441,526,679,110,46,137,13,1530
127796605001001,280,2187,754,237,53,129,13,1343
127849533001001,92,1262,657,237,22,73,13,1330
127829821001001,99,866,9,237,9,90,13,330
127852413001001,453,1221,610,208,37,88,13,1410
127791869001001,427,1585,436,236,46,6,13,2095
128018109001001,529,1078,735,93,37,88,13,636
127899581001001,304,2519,666,208,37,115,13,1329
128018173001001,529,3,362,161,37,88,23,2516
127557181001001,343,2649,649,77,60,129,13,285
127246653001001,294,596,735,208,15,43,33,1071
126700861001001,215,2688,588,208,39,129,64,1190
126717373001001,280,2898,744,48,46,98,42,1064
126669117001001,27,2688,611,48,60,21,64,1190
126707197001001,224,2244,172,31,9,28,12,1047
126728253001001,304,244,117,43,15,43,26,1625
126771133001001,92,321,298,121,46,55,70,1695
126733949001001,322,1289,686,150,60,129,42,1211
126699645001001,117,2688,610,48,60,129,64,1190
126743869001001,405,772,412,187,61,137,67,2255
126750077001001,495,2774,294,48,14,42,33,1456
126708413001001,224,2688,591,48,36,129,64,1190
126744253001001,415,678,752,231,14,42,36,434
126700669001001,72,2688,585,48,15,43,64,1190
126669181001001,27,615,689,48,41,22,69,1309
126746301001001,426,1419,434,184,9,127,32,1502
126808445001001,304,244,117,43,50,103,52,1625
126805181001001,280,1861,322,148,8,22,15,2044
126807549001001,108,2031,418,110,40,91,77,2227
126790205001001,513,743,34,182,27,69,68,1215
126704893001001,223,1770,10,211,19,129,36,2194
126759549001001,1,2887,118,91,15,84,40,575
126819517001001,368,263,682,207,15,130,27,2264
126824829001001,441,248,473,4,37,62,3,1088
126688637001001,151,2837,107,123,43,129,69,1604
126741309001001,370,28,493,190,9,28,41,102
126667965001001,25,1328,547,148,7,128,36,2214
126788605001001,168,605,515,223,48,50,69,2057
126795005001001,224,2516,188,144,1,112,11,1168
126807677001001,300,529,214,196,15,43,56,900
126731325001001,304,607,118,131,9,126,40,1971
126707645001001,224,2460,689,30,38,28,48,910
126685437001001,121,25,96,131,44,69,40,1655
126735613001001,438,2091,689,48,60,113,64,2183
126695933001001,168,1164,746,112,37,30,77,1841
126729661001001,304,1272,294,31,37,1,27,507
126791933001001,223,2688,610,130,15,43,64,1190
126770173001001,89,1456,107,48,37,134,64,132
126780797001001,99,1167,673,48,37,16,64,874
126676733001001,84,2831,583,93,15,134,67,1370
126799101001001,244,2717,447,205,8,64,9,1110
126819453001001,368,1671,438,211,59,21,6,2460
126810493001001,304,1314,122,188,8,22,73,551
126849533001001,138,2834,304,208,37,3,33,412
126792253001001,223,2519,608,211,50,103,23,1606
126771837001001,92,2193,735,208,40,91,71,841
126784189001001,151,323,350,110,44,107,33,1879
126982717001001,280,1468,104,6,51,28,65,1981
126954877001001,223,2862,294,132,60,129,20,2114
126891709001001,417,1483,735,237,60,57,33,838
126957629001001,223,2071,634,48,24,88,64,1190
126885373001001,332,428,186,48,50,103,32,2125
126964477001001,224,341,117,196,8,71,49,1630
126966589001001,224,840,299,48,8,120,42,1118
126881533001001,304,1458,36,133,17,47,49,2154
126938877001001,8,908,752,48,46,98,33,1501
127086845001001,485,718,286,92,59,128,59,2452
126904445001001,13,1353,505,211,5,30,36,1946
126894781001001,444,2826,685,193,15,43,40,1462
126884413001001,322,1289,686,122,16,44,49,1211
127017661001001,202,202,114,48,37,88,64,1459
127187261001001,221,2423,278,208,60,11,33,992
127024381001001,441,743,34,97,30,51,20,2341
126951293001001,196,743,34,189,20,51,68,1215
126970621001001,244,2429,447,91,34,103,40,1751
126985341001001,300,354,284,48,18,33,33,1501
126872829001001,280,2186,689,180,37,55,74,309
126909821001001,357,1171,689,211,50,103,37,1985
127072189001001,320,2898,747,43,8,22,57,1522
127248509001001,300,1796,597,48,48,100,16,1261
126881725001001,304,1928,41,133,40,47,12,600
126872125001001,280,1671,437,221,36,88,37,2460
127003453001001,332,1125,689,230,60,50,42,884
127024445001001,53,1458,39,200,27,69,12,2154
127108669001001,479,1057,689,8,52,22,71,2085
126944957001001,157,246,364,48,8,22,76,2321
127063613001001,151,2429,459,209,40,91,55,1878
127064189001001,315,2898,445,237,48,100,33,2500
126951613001001,215,699,187,146,60,129,64,1975
126903549001001,3,2248,677,110,37,135,33,1078
126980605001001,242,2429,459,61,24,63,33,1051
127075453001001,224,2429,447,53,40,66,9,648
127148477001001,226,1661,304,208,11,33,13,1422
127258109001001,304,63,117,84,46,98,56,1537
127077821001001,258,2244,181,153,29,100,42,1437
126888061001001,345,1623,515,123,11,129,69,96
127014397001001,377,1527,350,137,37,30,33,1840
127206013001001,70,2688,585,48,37,88,64,1190
126917117001001,56,592,625,90,49,43,71,2368
127114941001001,1,2776,118,200,13,43,1,792
127206141001001,10,993,459,228,24,63,65,2554
127108733001001,480,462,32,95,15,43,70,2002
126999741001001,327,954,638,153,60,113,22,2259
127275069001001,527,560,283,234,60,129,77,1932
126951549001001,215,2091,689,207,60,54,64,2183
126974077001001,258,1594,284,62,60,129,69,1156
127126397001001,27,2688,610,48,34,129,64,1190
126881789001001,79,1910,41,133,17,47,12,1004
126896893001001,209,1188,103,197,28,75,11,1594
127025213001001,444,881,459,82,46,98,40,586
126896445001001,553,2283,294,132,60,129,70,553
127149885001001,92,558,288,196,15,43,31,847
126989181001001,304,1425,117,158,15,0,40,479
127043517001001,234,2038,111,110,40,91,33,404
127223869001001,258,1170,649,3,15,53,33,140
127260477001001,304,2898,107,221,37,85,70,528
126937917001001,217,2704,268,31,15,108,49,1972
127101053001001,383,501,738,64,24,63,34,704
127014781001001,380,796,579,98,8,22,27,1856
127279677001001,108,1531,414,123,37,88,77,1596
127321341001001,528,1877,667,226,60,45,6,1451
127086333001001,300,2623,412,65,15,43,14,2323
126883709001001,307,2630,350,11,60,30,33,1879
127338429001001,485,366,637,43,59,60,27,1377
126928637001001,159,1343,445,237,37,88,33,2376
127107773001001,460,689,34,34,51,105,45,967
127028605001001,481,1812,61,197,53,112,2,2235
126912829001001,47,824,679,31,23,18,8,86
127103421001001,417,1758,746,90,48,100,77,362
126920125001001,82,2389,657,104,60,129,33,830
126889213001001,368,1438,689,76,60,126,13,285
127297213001001,82,704,677,211,40,91,62,353
127291901001001,383,501,752,85,19,49,74,704
126915069001001,47,1566,108,110,28,91,19,472
127107517001001,460,689,755,97,45,97,17,1580
127212029001001,224,774,268,196,8,22,25,814
126880637001001,304,1220,514,228,39,43,71,1097
126958077001001,223,2850,383,234,37,88,35,1507
127126525001001,27,2688,346,48,60,129,18,1190
126941053001001,151,1400,279,218,60,129,37,1205
126883581001001,304,2151,689,30,9,28,29,922
127208189001001,417,248,122,31,60,129,38,119
127149949001001,92,2429,459,155,7,88,33,1755
126997821001001,304,332,311,213,50,103,9,1278
126938941001001,204,1555,432,208,15,43,33,1501
127014717001001,380,1497,584,132,60,11,2,1622
127252477001001,300,705,637,2,60,129,42,1397
127234237001001,280,2462,280,148,15,82,12,1830
127068413001001,201,2814,447,131,27,69,22,163
126983933001001,280,2519,608,237,60,129,29,522
127248125001001,124,1289,687,108,60,129,42,1211
127209533001001,224,1282,311,177,17,119,9,1541
127195773001001,215,2688,346,48,60,129,69,1190
127064317001001,151,323,284,237,40,83,33,1817
127025149001001,444,131,496,224,15,43,40,2061
127002237001001,332,2560,36,143,60,129,0,1823
126977341001001,280,335,650,237,60,119,33,830
127402237001001,510,1873,402,175,27,69,52,92
127053565001001,92,481,190,117,28,113,36,2457
127192381001001,192,730,515,124,48,100,69,234
127305981001001,441,1834,314,202,2,2,58,1702
127122237001001,294,1452,399,65,8,22,7,1269
127243197001001,280,2033,453,6,9,1,65,879
126988349001001,304,1272,294,179,46,88,68,566
126974461001001,265,2255,36,139,24,63,65,1646
127305085001001,441,511,1,205,17,47,27,1295
127208125001001,224,296,225,152,50,65,36,907
127308733001001,460,689,129,183,51,68,30,1249
127429757001001,164,593,686,151,17,47,64,1526
127139261001001,63,2811,485,31,26,123,25,452
127187197001001,168,1759,735,208,18,100,13,1034
127386493001001,332,1221,657,132,55,129,70,1258
127100349001001,371,282,392,75,8,22,6,85
127394557001001,417,1758,736,113,46,98,77,64
127075517001001,476,1405,447,205,50,58,9,644
127254077001001,267,1272,522,131,15,43,68,566
127510525001001,64,773,564,135,28,128,25,1251
127066941001001,168,1166,673,240,40,91,69,1205
127399869001001,481,2593,103,197,28,75,71,1594
127382269001001,483,55,314,35,40,91,54,1471
127363901001001,305,374,261,91,50,103,40,216
127138557001001,60,157,547,43,59,128,37,871
127494077001001,84,910,350,110,60,60,33,1879
127168381001001,121,2033,447,205,9,0,9,1544
127454781001001,357,354,396,25,60,129,13,108
127152061001001,92,662,397,152,15,43,63,2044
127366461001001,224,1782,118,4,27,118,3,988
127195709001001,215,1794,666,31,48,100,64,1190
127219325001001,237,2345,272,140,32,82,52,2246
127257725001001,304,1272,294,31,8,22,28,507
127471293001001,280,1644,1,147,17,60,3,1298
127346301001001,301,1107,689,48,8,22,64,2183
127170109001001,128,859,630,77,60,72,69,1205
127357117001001,168,1034,666,80,48,94,69,1119
127152637001001,92,1314,122,198,8,22,73,1846
127573693001001,426,2210,35,180,9,28,15,2504
127163837001001,99,699,288,152,60,50,64,2290
127570941001001,327,865,634,31,60,127,42,1404
127557693001001,394,1752,99,206,24,75,73,1753
127196605001001,215,62,515,211,46,10,36,2307
127398845001001,460,689,34,34,51,105,34,2338
127238333001001,280,2440,162,81,59,128,27,1855
127397245001001,441,2334,314,202,2,2,48,2224
127554173001001,280,1468,100,134,9,28,65,1981
127155901001001,92,271,294,110,5,63,70,1586
127414781001001,82,523,747,208,40,74,77,236
127612861001001,550,865,648,166,60,30,42,1404
127544445001001,280,1299,350,110,60,30,77,1840
127379581001001,304,244,116,196,37,104,27,1625
127082877001001,280,1754,294,6,27,102,74,1488
127094589001001,332,2440,162,196,47,128,27,1855
127306429001001,441,1170,649,208,60,51,33,140
127305917001001,441,2334,323,53,21,28,30,2224
127347325001001,357,355,284,43,59,113,27,2252
127304189001001,441,248,118,53,25,69,3,1088
127358909001001,205,1571,447,112,50,50,9,2265
127270973001001,531,1221,657,211,15,43,70,1258
127551421001001,524,1221,743,143,46,98,48,89
127137085001001,350,2891,747,48,37,88,64,1860
127337277001001,27,1931,10,36,8,22,77,149
127359997001001,215,1221,650,211,11,74,70,1258
127110589001001,508,2778,376,65,15,118,36,145
127551549001001,24,2860,447,205,15,75,9,1797
127198973001001,215,1508,584,237,37,88,61,1501
127416125001001,90,461,402,41,27,69,32,438
127324861001001,111,1128,309,35,8,22,20,2551
127342909001001,84,1689,283,110,40,91,23,1508
127567741001001,300,617,432,208,37,88,26,2500
127324477001001,545,119,235,110,60,129,32,2144
127563133001001,92,617,349,18,37,88,33,2500
127392381001001,383,501,625,64,19,42,74,704
127593405001001,399,812,364,152,50,103,36,892
127268861001001,184,2859,579,48,37,88,42,895
127332285001001,371,1090,459,141,9,28,71,800
127313597001001,534,782,522,128,60,30,42,1305
127337021001001,27,296,304,61,47,91,36,907
127395197001001,425,2409,505,162,11,28,64,1689
127427581001001,151,1410,585,132,60,11,33,1283
127317245001001,525,481,202,83,15,43,25,1621
127604029001001,500,2688,610,208,37,88,64,1190
127583485001001,92,2779,1,235,17,134,73,210
127672445001001,304,428,294,91,42,21,25,323
