PanjivaRecordID,Carrier,ConsigneePanjivaID,HSCode,PortOfLading,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
127389501001002,499,2220,708,208,8,22,58,2366
127660989001002,230,1202,311,161,16,5,13,2416
127885245001002,494,718,286,236,37,88,13,185
127889597001002,293,770,572,231,39,129,13,1460
127380925001002,304,1618,294,122,59,128,58,2422
127545405001002,213,1514,294,85,37,88,54,106
127399293001002,469,2489,514,140,0,52,13,1914
127721405001002,56,1221,610,208,15,50,13,1410
127687037001002,427,1747,735,110,51,131,13,1071
127728125001002,258,205,413,134,37,108,13,717
127848125001002,257,835,116,208,37,107,13,750
127808445001002,223,2403,689,210,49,88,13,495
127891901001002,280,335,474,61,53,121,13,317
127815997001002,97,1355,738,127,53,10,59,1905
127813245001002,242,1384,261,208,37,88,1,476
127825981001002,223,2429,447,208,9,86,10,1281
127843261001002,223,2519,630,237,60,92,9,2131
127878269001002,417,1473,266,155,25,78,13,1883
127766141001002,35,88,446,106,14,42,18,766
127247165001002,297,199,402,25,12,45,13,1445
127797693001002,27,2898,735,226,60,95,76,657
127808317001002,338,2421,432,161,12,88,46,219
127827773001002,8,2429,459,61,34,43,13,2328
127234109001002,375,1368,397,178,15,43,7,798
127734589001002,280,2795,412,148,15,27,45,2163
127621757001002,309,2688,666,56,60,4,34,1190
126806013001002,309,2623,412,148,42,22,7,2281
127021565001002,426,461,401,28,24,16,31,35
126694205001002,157,792,689,48,37,27,13,2542
127686461001002,426,461,401,157,24,38,22,173
127718333001002,208,58,116,182,18,105,11,1221
126899325001002,526,496,283,198,15,85,33,182
127624573001002,426,1296,459,39,7,63,68,1356
126959421001002,223,1531,421,128,60,129,51,2469
126716605001002,272,723,755,63,5,88,33,316
127697405001002,455,1257,653,43,9,56,27,589
127252669001002,302,705,637,225,21,34,42,1397
127068157001002,194,2387,686,62,44,2,52,1752
127169341001002,372,1012,299,123,25,30,69,107
127725629001002,259,1527,350,27,60,30,33,1840
127621117001002,223,2688,657,201,37,75,64,1190
126748605001002,441,526,755,237,37,101,43,706
126681981001002,449,2429,447,236,37,88,61,2140
126750589001002,477,1332,735,208,4,124,13,2276
126723773001002,51,2442,608,237,6,63,13,661
126716669001002,5,1656,743,95,50,76,13,1332
126844221001002,65,1966,755,208,16,129,13,1369
126714557001002,258,909,758,237,47,21,13,1705
126669629001002,207,2898,327,211,8,78,13,1206
126740925001002,368,1771,735,134,57,100,13,2276
126772477001002,257,831,294,168,60,129,13,498
126805565001002,280,2741,735,165,40,21,46,275
126771901001002,92,2909,546,165,60,23,13,1705
126736189001002,332,1861,427,65,60,129,26,320
126768637001002,282,2173,426,236,37,61,13,2182
126843709001002,437,2100,569,1,48,100,13,1160
126844541001002,84,95,735,199,2,2,15,2358
126851709001002,151,1852,284,65,60,129,66,1721
126795069001002,224,1380,764,129,50,103,14,689
126704125001002,149,1582,666,237,57,88,13,759
126719293001002,503,335,657,133,37,88,13,233
126676221001002,465,2180,657,155,42,88,13,1667
126974717001002,158,354,340,225,41,30,42,2004
127179901001002,151,2379,677,66,60,129,16,2129
127122045001002,27,2519,608,115,37,88,23,771
126997245001002,402,2519,608,208,37,88,44,1909
127043005001002,361,1632,755,161,8,106,13,645
127095229001002,332,2802,752,59,60,129,33,1206
127123517001002,27,608,738,48,49,110,13,2496
127165437001002,99,452,519,226,49,52,18,2182
127085373001002,294,2000,735,208,20,15,13,2358
127127485001002,97,2898,284,226,3,129,13,1206
126997373001002,304,1533,396,101,37,88,43,2513
127169469001002,166,2726,737,144,16,112,13,2325
127159101001002,53,2774,294,226,18,126,13,1993
127119421001002,249,2640,709,110,37,88,30,690
127218813001002,232,690,686,161,32,51,13,1815
127328829001002,516,2518,657,208,60,123,13,1267
127201597001002,223,1044,747,208,9,62,13,2185
127212221001002,224,1337,118,200,1,46,1,2535
127513085001002,366,1449,442,242,37,28,35,1369
127106429001002,441,526,755,110,46,27,10,1530
127142141001002,82,951,753,146,1,129,13,1705
127448957001002,212,2898,752,208,2,14,13,739
127205053001002,223,2898,747,237,40,45,57,1558
127420157001002,295,2617,402,208,37,88,55,1978
127237245001002,542,2519,630,63,37,88,13,1329
127148861001002,92,1531,426,216,60,129,45,1369
127165501001002,99,2137,314,92,7,43,13,2416
127135037001002,50,2610,733,205,37,88,13,1681
127228029001002,258,2173,327,29,45,88,13,2182
127272381001002,332,1997,752,208,41,88,61,754
127178365001002,151,1508,227,41,60,129,6,1213
127069437001002,215,1414,634,161,60,7,21,1212
127344381001002,92,1452,399,55,14,22,13,1705
127119613001002,23,1004,757,232,60,62,13,1422
127067901001002,187,618,556,208,19,24,13,271
127203517001002,223,1546,743,208,37,116,61,488
127172157001002,16,1638,437,208,60,50,23,1705
127096765001002,343,452,464,236,44,43,62,2182
127465853001002,67,2306,738,161,52,30,13,2552
127192445001002,192,1422,436,63,37,88,74,1963
127705981001002,82,608,735,208,31,47,13,534
127455229001002,309,2549,669,37,60,129,13,2083
127500541001002,404,2815,436,237,1,88,13,720
127173117001002,138,1122,294,237,30,88,13,1226
127395901001002,364,82,735,208,50,38,13,2276
127383549001002,304,2898,747,237,15,104,5,1558
127540989001002,368,499,585,208,1,38,68,1176
127327293001002,115,1123,321,123,60,133,13,638
127427005001002,151,1852,735,95,60,129,16,1721
127478589001002,538,2452,413,208,15,56,13,1369
127572029001002,224,689,34,219,24,98,30,2003
127511805001002,338,336,645,208,37,116,53,760
127628797001002,553,483,432,237,29,98,13,392
127636477001002,287,255,547,208,46,98,68,1858
127341309001002,64,1039,478,208,40,68,12,494
127715581001002,161,2271,616,72,52,88,68,2464
127643069001002,323,2374,402,208,46,0,13,1212
127554557001002,124,1912,362,208,37,121,49,2516
126938045001002,128,446,628,149,37,88,57,753
126806845001002,300,1380,764,110,11,96,45,689
126828989001002,498,622,634,100,46,52,69,1036
126921661001002,249,2306,431,161,37,120,13,2552
127044157001002,484,828,735,211,8,22,22,137
126909565001002,554,311,630,7,60,72,13,1201
126909181001002,27,828,304,208,17,120,13,137
126901693001002,550,415,540,48,44,117,13,2371
127038333001002,349,508,464,237,60,41,13,370
126930685001002,475,559,675,208,37,63,13,1175
126921981001002,84,1689,666,208,40,137,38,611
126887293001002,64,853,642,237,56,43,13,2333
127154045001002,92,1618,294,187,37,86,13,2473
126994109001002,304,2898,346,22,60,42,13,436
127001917001002,332,2719,294,178,48,59,13,2505
126973181001002,258,2897,691,208,38,24,13,613
126978749001002,199,488,403,208,37,78,13,1368
127057021001002,99,1943,657,26,46,67,77,2532
127027709001002,477,601,738,74,3,22,13,423
127508733001002,27,855,402,51,60,68,13,2513
127543613001002,64,1975,46,208,36,86,13,1140
127611837001002,332,1549,304,208,36,70,13,668
127462397001002,385,147,515,237,60,78,13,696
127323133001002,537,2062,45,24,15,43,69,979
127336381001002,158,828,735,124,40,91,13,137
127640957001002,63,1785,721,237,46,94,13,609
127420797001002,366,1136,691,72,40,91,77,725
127391677001002,372,720,594,196,60,1,13,2518
127472573001002,333,845,757,236,15,77,10,1206
127600637001002,117,2376,507,48,45,26,13,185
127886141001002,332,1920,752,208,42,100,5,1978
127311805001002,473,329,735,208,46,98,35,2548
127474301001002,64,1975,46,208,39,94,13,1140
127434621001002,253,591,608,237,60,129,49,2512
127509373001002,86,1343,286,161,37,130,13,137
127544253001002,547,659,515,112,60,116,13,2545
127605757001002,398,2898,283,122,60,86,13,1558
127461501001002,466,406,590,237,49,32,13,761
127588925001002,327,567,596,170,59,9,49,898
127761597001002,550,2128,735,82,61,137,34,1931
127692157001002,473,1252,407,208,46,100,13,251
127496829001002,128,446,628,208,52,129,13,1957
127728445001002,258,2390,649,208,39,129,44,698
127641661001002,96,2221,347,189,46,44,13,1369
127799677001002,58,2863,362,231,42,129,13,2516
127609341001002,368,2745,735,26,18,11,75,2548
127796797001002,330,2741,735,62,60,129,46,275
127630397001002,27,828,517,91,40,27,13,137
127660733001002,226,2128,735,208,54,54,13,721
127567101001002,304,2742,118,131,18,30,54,1971
127641021001002,92,1785,676,237,46,6,5,1005
127668221001002,260,2898,752,70,60,129,13,448
127763325001002,554,1107,470,237,13,22,67,2092
127890941001002,522,526,679,110,10,98,13,1530
127796605001002,478,2187,754,237,60,129,7,1343
127849533001002,346,1262,657,237,37,10,13,1330
127829821001002,99,866,9,77,10,28,13,330
127852413001002,300,1221,610,208,5,2,13,1410
127791869001002,43,1585,436,236,18,6,13,2095
128018109001002,529,1078,735,208,26,88,48,636
127899581001002,137,2519,666,208,37,88,53,1329
128018173001002,529,3,362,220,37,0,13,2516
127557181001002,343,2649,649,196,47,129,13,285
127246653001002,294,596,735,204,52,43,13,1071
126700861001002,215,2688,588,208,18,129,38,1190
126717373001002,280,2898,744,170,46,98,41,1064
126669117001002,23,2688,611,48,60,116,64,1190
126707197001002,318,2244,172,31,9,28,17,1047
126728253001002,304,244,117,43,55,53,27,1625
126771133001002,92,321,298,121,46,49,31,1695
126733949001002,10,1289,686,122,51,129,42,1211
126699645001002,215,2688,610,24,60,95,64,1190
126743869001002,405,772,412,187,45,12,22,2255
126750077001002,287,2774,294,48,5,42,33,1456
126708413001002,150,2688,591,48,60,122,64,1190
126744253001002,415,678,752,37,14,42,21,434
126700669001002,485,2688,585,48,32,43,64,1190
126669181001002,27,615,689,48,29,22,4,1309
126746301001002,542,1419,434,184,9,111,32,1502
126808445001002,304,244,117,83,51,103,27,1625
126805181001002,112,1861,322,94,8,22,36,2044
126807549001002,300,2031,418,128,40,91,68,2227
126790205001002,207,743,34,182,31,12,68,1215
126704893001002,223,1770,10,211,3,129,8,2194
126759549001002,1,2887,118,91,53,70,40,575
126819517001002,340,263,682,103,15,130,44,2264
126824829001002,441,248,473,127,37,6,3,1088
126688637001002,248,2837,107,123,60,132,69,1604
126741309001002,370,28,493,190,18,28,48,102
126667965001002,25,1328,547,51,59,73,36,2214
126788605001002,168,605,515,123,48,66,36,2057
126795005001002,224,2516,188,77,7,112,11,1168
126807677001002,300,529,214,203,15,43,29,900
126731325001002,317,607,118,131,9,28,72,1971
126707645001002,224,2460,689,30,9,3,35,910
126685437001002,306,25,96,131,18,69,40,1655
126735613001002,222,2091,689,48,36,113,64,2183
126695933001002,168,1164,746,76,37,30,24,1841
126729661001002,234,1272,294,31,37,88,52,507
126791933001002,223,2688,610,208,47,43,59,1190
126770173001002,513,1456,107,48,37,28,38,132
126780797001002,304,1167,673,48,37,88,51,874
126676733001002,84,2831,583,93,7,52,67,1370
126799101001002,244,2717,447,205,57,22,45,1110
126819453001002,80,1671,438,197,59,21,37,2460
126810493001002,304,1314,122,82,48,22,58,551
126849533001002,277,2834,304,208,37,20,33,412
126792253001002,223,2519,608,211,42,103,45,1606
126771837001002,92,2193,735,208,56,91,14,841
126784189001002,449,323,350,110,40,134,33,1879
126982717001002,280,1468,104,6,1,34,65,1981
126954877001002,223,2862,294,214,5,129,70,2114
126891709001002,417,1483,735,237,17,32,33,838
126957629001002,333,2071,634,120,37,88,64,1190
126885373001002,476,428,186,70,50,103,64,2125
126964477001002,224,341,117,206,8,22,55,1630
126966589001002,224,840,299,40,25,116,42,1118
126881533001002,199,1458,36,235,17,47,12,2154
126938877001002,128,908,752,48,24,7,33,1501
127086845001002,304,718,286,92,48,128,0,2452
126904445001002,13,1353,505,211,10,30,6,1946
126894781001002,444,2826,685,123,15,71,40,1462
126884413001002,466,1289,686,122,35,44,42,1211
127017661001002,407,202,114,37,37,50,64,1459
127187261001002,168,2423,278,231,60,109,33,992
127024381001002,467,743,34,30,20,51,20,2341
126951293001002,207,743,34,60,20,51,45,1215
126970621001002,244,2429,447,15,50,9,40,1751
126985341001002,300,354,284,48,47,48,33,1501
126872829001002,280,2186,689,180,55,69,74,309
126909821001002,27,1171,689,90,47,103,37,1985
127072189001002,221,2898,747,43,8,26,57,1522
127248509001002,300,1796,597,1,48,46,42,1261
126881725001002,110,1928,41,133,32,47,12,600
126872125001002,280,1671,437,221,38,88,7,2460
127003453001002,332,1125,689,64,36,50,42,884
127024445001002,441,1458,39,72,6,69,12,2154
127108669001002,479,1057,689,201,8,17,71,2085
126944957001002,58,246,364,48,13,22,64,2321
127063613001002,151,2429,459,71,26,91,33,1878
127064189001002,151,2898,445,237,61,100,70,2500
126951613001002,215,699,187,48,41,77,64,1975
126903549001002,3,2248,677,110,37,133,35,1078
126980605001002,42,2429,459,61,24,126,33,1051
127075453001002,149,2429,447,126,40,91,9,648
127148477001002,92,1661,304,208,11,9,55,1422
127258109001002,304,63,117,179,46,45,6,1537
127077821001002,258,2244,181,199,46,100,42,1437
126888061001002,345,1623,515,123,56,92,69,96
127014397001002,377,1527,350,110,51,61,33,1840
127206013001002,223,2688,585,57,27,88,64,1190
126917117001002,56,592,625,81,15,97,71,2368
127114941001002,1,2776,118,200,15,105,75,792
127206141001002,223,993,459,212,53,63,65,2554
127108733001002,24,462,32,132,15,43,28,2002
126999741001002,369,954,638,153,60,134,42,2259
127275069001002,338,560,283,234,41,135,77,1932
126951549001002,526,2091,689,219,60,54,64,2183
126974077001002,258,1594,284,39,43,129,69,1156
127126397001002,466,2688,610,48,10,129,64,1190
126881789001002,228,1910,41,80,17,47,12,1004
126896893001002,481,1188,103,197,41,24,11,1594
127025213001002,444,881,459,131,41,98,10,586
126896445001002,11,2283,294,132,60,132,70,553
127149885001002,7,558,288,196,23,43,49,847
126989181001002,304,1425,117,158,35,43,26,479
127043517001002,27,2038,111,210,40,124,33,404
127223869001002,102,1170,649,161,15,109,33,140
127260477001002,304,2898,107,239,37,88,24,528
126937917001002,128,2704,268,194,15,133,49,1972
127101053001002,263,501,738,64,24,63,45,704
127014781001002,380,796,579,196,60,22,76,1856
127279677001002,343,1531,414,123,25,72,77,1596
127321341001002,534,1877,667,226,60,45,31,1451
127086333001002,380,2623,412,65,15,35,7,2323
126883709001002,307,2630,350,110,60,132,68,1879
127338429001002,426,366,637,43,59,60,42,1377
126928637001002,92,1343,445,237,37,53,47,2376
127107773001002,336,689,34,9,51,105,15,967
127028605001002,161,1812,61,112,53,112,11,2235
126912829001002,47,824,679,71,9,124,8,86
127103421001002,401,1758,746,109,48,100,10,362
126920125001002,549,2389,657,237,60,129,51,830
126889213001002,207,1438,689,161,60,126,77,285
127297213001002,356,704,677,211,40,4,62,353
127291901001002,383,501,752,145,19,49,65,704
126915069001002,384,1566,108,217,40,91,19,472
127107517001002,50,689,755,97,45,97,28,1580
127212029001002,315,774,268,196,8,22,62,814
126880637001002,304,1220,514,47,15,16,71,1097
126958077001002,312,2850,383,83,37,88,77,1507
127126525001002,27,2688,346,212,60,70,64,1190
126941053001002,151,1400,279,70,60,53,69,1205
126883581001002,304,2151,689,30,9,95,44,922
127208189001002,224,248,122,142,60,129,47,119
127149949001002,92,2429,459,155,37,10,38,1755
126997821001002,330,332,311,205,50,14,9,1278
126938941001002,285,1555,432,208,15,96,33,1501
127014717001002,380,1497,584,132,36,132,70,1622
127252477001002,300,705,637,225,60,2,37,1397
127234237001002,280,2462,280,187,22,30,12,1830
127068413001002,201,2814,447,228,27,69,11,163
126983933001002,309,2519,608,9,60,129,33,522
127248125001002,300,1289,687,216,32,129,42,1211
127209533001002,224,1282,311,177,12,4,9,1541
127195773001002,284,2688,346,48,29,129,64,1190
127064317001002,151,323,284,237,57,107,17,1817
127025149001002,444,131,496,64,15,114,40,2061
127002237001002,416,2560,36,143,39,129,12,1823
126977341001002,498,335,650,237,60,129,10,830
127402237001002,510,1873,402,136,27,21,19,92
127053565001002,92,481,190,181,2,113,36,2457
127192381001002,298,730,515,123,13,100,69,234
127305981001002,350,1834,314,202,2,2,23,1702
127122237001002,515,1452,399,65,8,22,61,1269
127243197001002,39,2033,453,6,9,28,72,879
126988349001002,304,1272,294,227,37,88,7,566
126974461001002,265,2255,36,139,24,97,69,1646
127305085001002,247,511,1,205,17,31,9,1295
127208125001002,224,296,225,134,50,135,36,907
127308733001002,460,689,129,218,51,104,30,1249
127429757001002,164,593,686,149,54,47,35,1526
127139261001002,91,2811,485,31,3,66,25,452
127187197001002,277,1759,735,208,48,100,2,1034
127386493001002,332,1221,657,44,60,129,43,1258
127100349001002,153,282,392,224,8,22,6,85
127394557001002,417,1758,736,129,11,98,77,64
127075517001002,224,1405,447,21,32,58,9,644
127254077001002,369,1272,522,131,15,37,68,566
127510525001002,138,773,564,135,59,12,25,1251
127066941001002,318,1166,673,58,40,91,69,1205
127399869001002,481,2593,103,44,28,126,11,1594
127382269001002,304,55,314,241,11,91,54,1471
127363901001002,224,374,261,68,26,103,40,216
127138557001002,60,157,547,102,59,60,27,871
127494077001002,84,910,350,110,60,7,15,1879
127168381001002,27,2033,447,7,9,28,9,1544
127454781001002,534,354,396,237,60,129,57,108
127152061001002,92,662,397,152,45,76,36,2044
127366461001002,224,1782,118,131,54,119,3,988
127195709001002,215,1794,666,48,48,99,7,1190
127219325001002,237,2345,272,140,32,33,46,2246
127257725001002,517,1272,294,31,8,22,55,507
127471293001002,280,1644,1,147,33,25,3,1298
127346301001002,92,1107,689,48,8,61,27,2183
127170109001002,128,859,630,177,60,72,72,1205
127357117001002,168,1034,666,123,50,36,69,1119
127152637001002,92,1314,122,135,28,22,50,1846
127573693001002,426,2210,35,45,9,28,63,2504
127163837001002,354,699,288,48,60,96,64,2290
127570941001002,8,865,634,225,60,127,8,1404
127557693001002,394,1752,99,43,24,52,29,1753
127196605001002,215,62,515,145,46,99,36,2307
127398845001002,545,689,34,34,51,48,20,2338
127238333001002,239,2440,162,196,59,120,27,1855
127397245001002,441,2334,314,202,12,99,30,2224
127554173001002,280,1468,100,172,9,28,60,1981
127155901001002,92,271,294,110,28,130,70,1586
127414781001002,82,523,747,208,13,45,77,236
127612861001002,550,865,648,232,60,30,15,1404
127544445001002,280,1299,350,171,60,110,33,1840
127379581001002,171,244,116,196,37,88,64,1625
127082877001002,367,1754,294,6,16,69,74,1488
127094589001002,332,2440,162,196,6,128,76,1855
127306429001002,441,1170,649,69,60,65,25,140
127305917001002,441,2334,323,75,9,120,30,2224
127347325001002,99,355,284,198,47,113,27,2252
127304189001002,368,248,118,53,7,69,3,1088
127358909001002,205,1571,447,194,5,50,51,2265
127270973001002,247,1221,657,211,0,43,70,1258
127551421001002,224,1221,743,188,46,48,48,89
127137085001002,54,2891,747,156,37,88,23,1860
127337277001002,27,1931,10,94,8,27,77,149
127359997001002,215,1221,650,211,11,117,3,1258
127110589001002,508,2778,376,42,15,27,36,145
127551549001002,24,2860,447,10,15,70,9,1797
127198973001002,282,1508,584,70,37,88,33,1501
127416125001002,517,461,402,55,27,69,32,438
127324861001002,298,1128,309,35,8,131,20,2551
127342909001002,84,1689,283,109,57,91,62,1508
127567741001002,482,617,432,208,37,96,33,2500
127324477001002,399,119,235,110,60,129,14,2144
127563133001002,92,617,349,110,30,66,33,2500
127392381001002,383,501,625,64,56,124,74,704
127593405001002,92,812,364,152,53,135,36,892
127268861001002,327,2859,579,58,34,88,42,895
127332285001002,124,1090,459,141,12,28,71,800
127313597001002,484,782,522,128,7,30,44,1305
127337021001002,174,296,304,154,40,91,36,907
127395197001002,5,2409,505,162,9,108,64,1689
127427581001002,287,1410,585,121,60,11,33,1283
127317245001002,498,481,202,169,11,43,25,1621
127604029001002,256,2688,610,208,37,5,64,1190
127583485001002,223,2779,1,235,16,47,73,210
127672445001002,304,428,294,65,43,21,25,323
