PanjivaRecordID,Carrier,ConsigneePanjivaID,HSCode,PortOfLading,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
127336317001001,27,828,426,211,8,101,13,619
127353021001001,151,2832,691,29,59,128,13,1904
127346749001001,457,1221,585,208,8,22,13,1410
127356413001001,168,670,628,208,40,91,21,1418
127274109001001,332,838,10,199,11,33,13,2319
127020093001001,77,1833,735,237,37,88,13,310
127295485001001,409,636,506,226,38,22,13,2051
127345981001001,92,725,679,48,0,0,19,568
127123773001001,426,828,735,208,60,129,13,137
127116349001001,17,560,473,237,18,98,13,227
127578301001001,165,685,294,161,8,22,13,2165
127347517001001,99,302,757,236,13,103,13,1301
130023933001001,47,366,637,43,59,3,27,1377
127091645001001,304,2898,734,43,17,133,13,730
127247549001001,445,1549,304,48,11,33,13,1136
127439741001001,122,400,407,208,60,129,13,2465
127741309001001,304,2270,759,226,37,21,13,2409
127247869001001,300,1828,735,19,50,103,13,636
127204605001001,497,1239,689,208,37,88,13,1717
127232189001001,279,1256,284,180,50,103,13,1941
127506941001001,27,1221,588,208,60,129,26,1410
127841789001001,92,1090,459,236,37,88,61,308
127530045001001,264,82,735,161,9,28,13,2413
127457469001001,493,1760,546,161,48,100,13,1177
127040637001001,554,749,571,208,1,22,13,748
127268029001001,316,2458,753,237,39,91,13,1692
127279357001001,343,1255,746,110,4,88,13,335
127443901001001,296,1717,362,161,60,120,13,2115
127562237001001,92,2429,459,155,12,88,13,2328
127535165001001,156,2775,278,132,9,28,13,174
127387837001001,338,1728,657,139,9,28,13,1543
127480637001001,260,898,735,208,15,43,13,2517
127421245001001,99,1883,743,138,60,129,59,561
127896317001001,304,1262,752,126,37,88,13,469
127681085001001,348,1021,753,237,26,128,13,2075
127557053001001,545,2297,294,237,37,11,13,5
127457085001001,409,636,506,226,15,23,13,2051
127399613001001,477,2386,708,208,6,22,13,2366
127617661001001,437,783,413,208,37,88,13,1978
127633405001001,47,2297,294,209,59,128,3,5
127597053001001,17,1069,427,226,5,91,13,2208
127608637001001,505,302,470,236,60,129,13,1301
127650813001001,168,1564,465,237,55,103,13,370
127645885001001,138,1434,747,161,24,94,13,2521
127751101001001,380,2177,628,208,26,88,13,1720
127719421001001,215,1531,283,208,40,91,57,632
127704125001001,463,319,634,208,37,15,13,2116
127713405001001,151,296,738,161,50,103,45,639
127774909001001,184,2829,656,146,60,129,13,2532
127772541001001,92,1694,588,116,15,43,13,1907
127781821001001,99,132,345,155,40,74,13,2047
127826685001001,92,1221,650,208,26,43,13,1410
127647869001001,151,523,735,118,40,91,13,2517
127602621001001,84,1266,738,235,46,30,13,458
127644925001001,128,1099,666,26,3,129,13,611
127651261001001,431,2325,708,208,59,128,13,630
127849277001001,92,1090,459,237,37,88,7,1896
127846909001001,47,2297,294,154,37,88,13,5
127661117001001,230,2880,735,176,40,91,13,1334
127584637001001,441,104,735,48,43,43,13,1496
127801277001001,97,2616,313,208,48,121,13,1440
127808061001001,304,464,447,236,60,3,13,2140
127761789001001,550,1964,294,87,8,22,13,2437
127757245001001,477,354,294,232,11,33,13,624
127711869001001,128,375,628,61,60,21,13,1180
127685373001001,417,1760,546,161,46,98,39,1177
127293885001001,397,2652,585,26,37,88,10,1444
127774141001001,215,104,735,48,48,100,73,1496
127331517001001,552,2035,286,161,60,112,13,1870
127528957001001,17,132,345,237,51,43,13,2047
127499773001001,547,859,666,221,60,129,13,1180
127301181001001,427,2378,735,208,60,42,13,1073
127347197001001,97,1739,411,208,60,129,39,189
127462845001001,497,1358,747,216,40,91,13,2349
127346941001001,184,1801,689,226,48,100,13,2212
127496317001001,304,2519,747,153,37,88,13,2131
127577085001001,84,887,378,48,8,22,70,723
127389501001001,343,2220,708,208,8,22,57,2366
127660989001001,230,1202,311,232,15,58,13,2416
127885245001001,47,718,286,26,37,123,13,185
127889597001001,293,770,572,1,60,129,13,1460
127380925001001,374,1618,294,226,59,128,13,2422
127545405001001,92,1514,294,85,37,16,13,106
127399293001001,469,2489,514,30,21,52,13,1914
127721405001001,223,1221,610,208,15,43,65,1410
127687037001001,427,1747,735,180,11,33,13,1071
127728125001001,258,205,413,237,37,50,68,717
127848125001001,167,835,116,80,37,88,13,750
127808445001001,445,2403,689,161,37,88,13,495
127891901001001,280,335,474,61,32,88,13,317
127815997001001,97,1355,738,127,53,112,23,1905
127813245001001,223,1384,261,208,37,21,13,476
127825981001001,375,2429,447,208,9,28,13,1281
127843261001001,223,2519,630,178,60,129,13,2131
127878269001001,417,1473,266,151,40,109,13,1883
127766141001001,492,88,446,226,14,42,13,766
127247165001001,297,199,402,208,37,19,13,1445
127797693001001,27,2898,735,226,60,129,41,657
127808317001001,338,2421,432,161,37,36,13,219
127827773001001,313,2429,459,61,15,43,13,2328
127234109001001,280,1368,397,178,15,133,53,798
127734589001001,287,2795,412,148,15,43,7,2163
127621757001001,309,2688,666,48,60,10,64,1190
126806013001001,280,2623,412,148,8,77,7,2281
127021565001001,5,461,401,188,24,63,31,35
126694205001001,413,792,689,48,37,11,64,2542
127686461001001,426,461,401,187,24,63,61,173
127718333001001,208,58,116,191,51,105,30,1221
126899325001001,526,496,283,110,20,43,33,182
127624573001001,426,1296,459,39,24,115,14,1356
126959421001001,223,1531,421,211,60,8,37,2469
126716605001001,272,723,755,161,10,88,33,316
127697405001001,4,1257,653,43,9,122,27,589
127252669001001,181,705,637,225,60,129,42,1397
127068157001001,194,2387,686,62,29,2,40,1752
127169341001001,375,1012,299,123,60,30,69,107
127725629001001,233,1527,350,16,60,30,33,1840
127621117001001,223,2688,657,48,37,88,28,1190
126748605001001,441,526,755,237,13,88,13,706
126681981001001,92,2429,447,236,14,88,13,2140
126750589001001,477,1332,735,208,37,8,13,2276
126723773001001,280,2442,608,202,24,63,13,661
126716669001001,272,1656,743,208,50,51,13,1332
126844221001001,84,1966,755,208,60,129,58,1369
126714557001001,258,909,758,237,32,122,13,1705
126669629001001,27,2898,327,211,42,22,13,1206
126740925001001,445,1771,735,208,48,100,13,2276
126772477001001,92,831,294,208,54,129,13,498
126805565001001,201,2741,735,237,40,91,46,275
126771901001001,92,2909,546,144,60,58,13,1705
126736189001001,339,1861,427,226,60,129,13,320
126768637001001,82,2173,426,236,20,88,13,2182
126843709001001,438,2100,569,237,48,100,13,1160
126844541001001,84,95,735,208,2,27,13,2358
126851709001001,151,1852,284,208,60,129,75,1721
126795069001001,480,1380,764,161,50,103,13,689
126704125001001,65,1582,666,237,37,88,13,759
126719293001001,280,335,657,161,37,117,13,233
126676221001001,82,2180,657,142,37,88,13,1667
126974717001001,268,354,340,225,60,72,42,2004
127179901001001,440,2379,677,161,60,129,13,2129
127122045001001,27,2519,608,110,43,88,13,771
126997245001001,304,2519,608,208,37,88,5,1909
127043005001001,23,1632,755,161,16,22,13,645
127095229001001,332,2802,752,208,60,111,13,1206
127123517001001,27,608,738,2,60,117,13,2496
127165437001001,99,452,519,15,21,52,13,2182
127085373001001,473,2000,735,208,50,103,13,2358
127127485001001,436,2898,284,226,60,129,13,1206
126997373001001,304,1533,396,208,37,107,13,2513
127169469001001,123,2726,737,144,53,61,13,2325
127159101001001,99,2774,294,226,36,126,13,1993
127119421001001,23,2640,709,110,51,88,13,690
127218813001001,232,690,686,161,60,129,12,1815
127328829001001,550,2518,657,208,60,58,45,1267
127201597001001,223,1044,747,208,6,88,13,2185
127212221001001,224,1337,118,200,21,43,1,2535
127513085001001,366,1449,442,108,37,28,13,1369
127106429001001,17,526,755,110,46,98,13,1530
127142141001001,82,951,753,237,60,58,13,1705
127448957001001,304,2898,752,208,2,2,56,739
127205053001001,223,2898,747,157,40,109,13,1558
127420157001001,93,2617,402,208,37,88,31,1978
127237245001001,280,2519,630,208,20,88,13,1329
127148861001001,92,1531,426,208,60,97,13,1369
127165501001001,99,2137,314,138,15,43,13,2416
127135037001001,47,2610,733,208,13,88,13,1681
127228029001001,257,2173,327,226,37,88,13,2182
127272381001001,332,1997,752,208,22,88,13,754
127178365001001,151,1508,227,208,60,129,4,1213
127069437001001,215,1414,634,185,60,129,13,1212
127344381001001,92,1452,399,208,22,22,13,1705
127119613001001,23,1004,757,161,3,129,13,1422
127067901001001,187,618,556,208,18,88,13,271
127203517001001,223,1546,743,208,37,11,77,488
127172157001001,129,1638,437,208,60,50,61,1705
127096765001001,343,452,464,236,45,43,13,2182
127465853001001,537,2306,738,161,60,4,13,2552
127192445001001,192,1422,436,208,10,88,13,1963
127705981001001,82,608,735,208,61,129,13,534
127455229001001,275,2549,669,110,60,129,13,2083
127500541001001,343,2815,436,237,37,88,53,720
127173117001001,490,1122,294,226,37,88,13,1226
127395901001001,427,82,735,208,50,103,54,2276
127383549001001,304,2898,747,237,15,43,64,1558
127540989001001,236,499,585,208,60,38,13,1176
127327293001001,550,1123,321,123,60,129,42,638
127427005001001,151,1852,735,161,60,83,13,1721
127478589001001,334,2452,413,208,15,43,13,1369
127572029001001,224,689,34,143,49,98,30,2003
127511805001001,168,336,645,47,37,116,13,760
127628797001001,23,483,432,6,46,98,13,392
127636477001001,84,255,547,208,30,98,13,1858
127341309001001,64,1039,478,208,40,117,40,494
127715581001001,421,2271,616,72,37,88,13,2464
127643069001001,99,2374,402,209,46,98,13,1212
127554557001001,34,1912,362,208,12,121,13,2516
126938045001001,128,446,628,208,37,125,13,753
126806845001001,300,1380,764,110,11,33,1,689
126828989001001,498,622,634,208,13,98,69,1036
126921661001001,84,2306,431,235,37,30,13,2552
127044157001001,27,828,735,211,8,22,45,137
126909565001001,27,311,630,48,60,20,13,1201
126909181001001,27,828,304,208,48,94,13,137
126901693001001,256,415,540,48,48,100,13,2371
127038333001001,550,508,464,237,60,129,37,370
126930685001001,99,559,675,208,37,88,3,1175
126921981001001,84,1689,666,208,40,91,68,611
126887293001001,343,853,642,74,15,43,13,2333
127154045001001,324,1618,294,226,37,88,13,2473
126994109001001,304,2898,346,187,60,129,13,436
127001917001001,332,2719,294,208,48,54,13,2505
126973181001001,258,2897,691,208,15,43,22,613
126978749001001,365,488,403,208,37,88,13,1368
127057021001001,88,1943,657,26,46,40,13,2532
127027709001001,477,601,738,7,8,22,13,423
127508733001001,27,855,402,208,60,129,75,2513
127543613001001,501,1975,46,208,60,129,13,1140
127611837001001,332,1549,304,208,57,129,13,668
127462397001001,483,147,515,237,60,35,13,696
127323133001001,537,2062,45,186,15,43,27,979
127336381001001,27,828,735,215,40,91,13,137
127640957001001,149,1785,721,237,46,98,13,609
127420797001001,99,1136,691,72,45,91,13,725
127391677001001,372,720,594,208,51,129,13,2518
127472573001001,333,845,757,236,15,43,23,1206
127600637001001,83,2376,507,48,60,26,8,185
127886141001001,332,1920,752,208,48,100,51,1978
127311805001001,477,329,735,20,46,98,13,2548
127474301001001,64,1975,46,229,50,103,13,1140
127434621001001,223,591,608,161,60,129,13,2512
127509373001001,334,1343,286,161,37,11,13,137
127544253001001,47,659,515,208,60,20,13,2545
127605757001001,304,2898,283,237,60,65,13,1558
127461501001001,466,406,590,237,22,98,13,761
127588925001001,327,567,596,48,59,9,5,898
127761597001001,550,2128,735,191,61,137,13,1931
127692157001001,497,1252,407,131,46,40,13,251
127496829001001,128,446,628,208,60,4,69,1957
127728445001001,258,2390,649,208,12,129,13,698
127641661001001,96,2221,347,208,1,98,13,1369
127799677001001,58,2863,362,208,60,129,56,2516
127609341001001,368,2745,735,141,37,11,13,2548
127796797001001,420,2741,735,237,60,129,46,275
127630397001001,27,828,517,62,40,91,13,137
127660733001001,226,2128,735,208,59,76,63,721
127567101001001,304,2742,118,131,28,30,40,1971
127641021001001,92,1785,676,237,43,98,13,1005
127668221001001,300,2898,752,161,60,129,26,448
127763325001001,323,1107,470,237,8,22,13,2092
127890941001001,441,526,679,110,46,39,13,1530
127796605001001,200,2187,754,237,60,129,13,1343
127849533001001,92,1262,657,237,37,130,13,1330
127829821001001,99,866,9,82,9,28,13,330
127852413001001,300,1221,610,208,37,107,13,1410
127791869001001,427,1585,436,236,37,6,61,2095
128018109001001,529,1078,735,208,35,88,13,636
127899581001001,304,2519,666,208,58,88,13,1329
128018173001001,529,3,362,161,37,126,13,2516
127557181001001,343,2649,649,87,60,129,13,285
127246653001001,294,596,735,195,15,43,13,1071
126700861001001,483,2688,588,208,60,129,64,1190
126717373001001,280,2898,744,206,46,98,44,1064
126669117001001,27,2688,611,48,60,129,17,1190
126707197001001,224,2244,172,54,9,28,7,1047
126728253001001,304,244,117,43,15,43,25,1625
126771133001001,92,321,298,130,46,30,70,1695
126733949001001,322,1289,686,122,60,124,42,1211
126699645001001,215,2688,610,48,33,129,64,1190
126743869001001,405,772,412,118,61,137,22,2255
126750077001001,153,2774,294,48,14,42,33,1456
126708413001001,224,2688,591,48,60,47,64,1190
126744253001001,155,678,752,152,14,42,36,434
126700669001001,215,2688,585,48,15,43,77,1190
126669181001001,27,615,689,48,8,22,58,1309
126746301001001,426,1419,434,66,9,28,32,1502
126808445001001,304,244,117,43,50,103,29,1625
126805181001001,280,1861,322,148,8,37,36,2044
126807549001001,300,2031,418,110,40,91,2,2227
126790205001001,207,743,34,182,27,120,68,1215
126704893001001,196,1770,10,211,60,129,36,2194
126759549001001,63,2887,118,91,15,43,40,575
126819517001001,93,263,682,103,15,130,27,2264
126824829001001,441,248,473,4,37,30,48,1088
126688637001001,191,2837,107,123,60,129,69,1604
126741309001001,370,28,493,190,9,74,64,102
126667965001001,25,1328,547,148,59,43,36,2214
126788605001001,168,605,515,123,48,50,42,2057
126795005001001,224,2516,188,144,53,112,38,1168
126807677001001,300,529,214,196,51,43,27,900
126731325001001,304,607,118,60,9,28,40,1971
126707645001001,224,2460,689,30,18,28,48,910
126685437001001,121,25,96,200,27,69,40,1655
126735613001001,332,2091,689,54,60,113,64,2183
126695933001001,168,1164,746,234,53,30,77,1841
126729661001001,304,1272,294,31,25,88,27,507
126791933001001,223,2688,610,208,15,12,64,1190
126770173001001,89,1456,107,48,37,32,64,132
126780797001001,212,1167,673,48,37,88,64,874
126676733001001,84,2831,583,93,15,43,76,1370
126799101001001,524,2717,447,205,8,22,9,1110
126819453001001,368,1671,438,211,59,136,37,2460
126810493001001,304,1314,122,82,9,22,73,551
126849533001001,341,2834,304,208,37,88,33,412
126792253001001,223,2519,608,211,50,103,38,1606
126771837001001,92,2193,735,208,40,91,3,841
126784189001001,151,323,350,198,40,107,33,1879
126982717001001,280,1468,104,6,11,28,65,1981
126954877001001,223,2862,294,132,51,129,70,2114
126891709001001,417,1483,735,145,60,129,33,838
126957629001001,185,2071,634,48,37,88,64,1190
126885373001001,332,428,186,205,50,103,64,2125
126964477001001,224,341,117,196,8,18,49,1630
126966589001001,403,840,299,48,8,116,42,1118
126881533001001,228,1458,36,133,17,47,12,2154
126938877001001,128,908,752,48,46,101,33,1501
127086845001001,491,718,286,92,59,128,59,2452
126904445001001,13,1353,505,145,15,30,36,1946
126894781001001,444,2826,685,141,15,43,34,1462
126884413001001,284,1289,686,122,16,44,42,1211
127017661001001,407,202,114,48,59,88,64,1459
127187261001001,168,2423,278,208,60,11,68,992
127024381001001,441,743,34,97,21,51,20,2341
126951293001001,207,743,34,229,20,51,68,1215
126970621001001,244,2429,447,239,50,103,40,1751
126985341001001,300,354,284,48,11,33,51,1501
126872829001001,280,2186,689,1,37,88,74,309
126909821001001,27,1171,689,211,50,80,37,1985
127072189001001,97,2898,747,43,8,22,57,1522
127248509001001,300,1796,597,31,48,100,42,1261
126881725001001,13,1928,41,133,17,47,12,600
126872125001001,36,1671,437,221,37,88,37,2460
127003453001001,130,1125,689,225,60,50,42,884
127024445001001,445,1458,39,200,27,69,12,2154
127108669001001,479,1057,689,8,45,22,71,2085
126944957001001,157,246,364,48,2,22,64,2321
127063613001001,151,2429,459,209,40,134,33,1878
127064189001001,151,2898,445,237,48,100,55,2500
126951613001001,215,699,187,48,60,1,64,1975
126903549001001,3,2248,677,110,37,107,33,1078
126980605001001,244,2429,459,61,24,63,33,1051
127075453001001,224,2429,447,53,40,91,20,648
127148477001001,92,1661,304,208,25,33,13,1422
127258109001001,304,63,117,108,46,98,56,1537
127077821001001,258,2244,181,153,16,100,42,1437
126888061001001,345,1623,515,123,21,129,69,96
127014397001001,377,1527,350,86,37,30,33,1840
127206013001001,223,2688,585,48,37,88,10,1190
126917117001001,344,592,625,90,15,43,71,2368
127114941001001,1,2776,118,200,15,43,23,792
127206141001001,223,993,459,228,24,63,62,2554
127108733001001,480,462,32,197,15,43,70,2002
126999741001001,426,954,638,153,60,113,42,2259
127275069001001,338,560,283,227,60,129,77,1932
126951549001001,186,2091,689,48,60,54,64,2183
126974077001001,258,1594,284,126,60,129,10,1156
127126397001001,27,2688,610,48,35,129,64,1190
126881789001001,304,1910,41,133,25,47,12,1004
126896893001001,546,1188,103,197,28,75,11,1594
127025213001001,444,881,459,6,46,98,40,586
126896445001001,477,2283,294,132,16,129,70,553
127149885001001,92,558,288,196,15,43,51,847
126989181001001,304,1425,117,158,15,107,40,479
127043517001001,27,2038,111,110,29,91,33,404
127223869001001,258,1170,649,161,15,53,59,140
127260477001001,304,2898,107,221,37,88,72,528
126937917001001,128,2704,268,31,15,19,49,1972
127101053001001,383,501,738,64,24,114,74,704
127014781001001,380,796,579,196,8,22,5,1856
127279677001001,343,1531,414,123,6,88,77,1596
127321341001001,528,1877,667,226,47,45,33,1451
127086333001001,300,2623,412,65,38,43,7,2323
126883709001001,307,2630,350,110,45,30,33,1879
127338429001001,47,366,637,43,8,60,27,1377
126928637001001,92,1343,445,237,37,88,23,2376
127107773001001,357,689,34,34,51,105,15,967
127028605001001,481,1812,61,197,53,112,25,2235
126912829001001,47,824,679,176,9,18,8,86
127103421001001,417,1758,746,109,48,130,77,362
126920125001001,82,2389,657,237,60,129,27,830
126889213001001,368,1438,689,161,60,33,13,285
127297213001001,417,704,677,7,40,91,62,353
127291901001001,383,501,752,55,19,49,74,704
126915069001001,416,1566,108,110,40,91,19,472
127107517001001,460,689,755,97,45,97,69,1580
127212029001001,224,774,268,196,8,49,49,814
126880637001001,304,1220,514,228,23,43,71,1097
126958077001001,148,2850,383,234,37,88,77,1507
127126525001001,27,2688,346,48,60,129,3,1190
126941053001001,151,1400,279,218,57,129,69,1205
126883581001001,304,2151,689,30,9,74,48,922
127208189001001,224,248,122,31,60,129,22,119
127149949001001,92,2429,459,99,37,88,33,1755
126997821001001,282,332,311,205,50,103,9,1278
126938941001001,189,1555,432,208,15,43,33,1501
127014717001001,380,1497,584,174,60,11,70,1622
127252477001001,300,705,637,225,2,129,42,1397
127234237001001,280,2462,280,148,7,30,12,1830
127068413001001,201,2814,447,131,3,69,40,163
126983933001001,359,2519,608,237,60,129,33,522
127248125001001,300,1289,687,108,28,129,42,1211
127209533001001,114,1282,311,177,17,47,9,1541
127195773001001,215,2688,346,48,60,129,15,1190
127064317001001,151,323,284,237,40,107,1,1817
127025149001001,444,131,496,131,15,43,49,2061
127002237001001,332,2560,36,143,60,129,29,1823
126977341001001,280,335,650,237,59,129,33,830
127402237001001,510,1873,402,175,27,28,19,92
127053565001001,92,481,190,117,3,113,36,2457
127192381001001,293,730,515,123,48,100,69,234
127305981001001,121,1834,314,202,2,2,12,1702
127122237001001,27,1452,399,65,8,73,7,1269
127243197001001,280,2033,453,6,9,28,66,879
126988349001001,304,1272,294,179,37,27,68,566
126974461001001,449,2255,36,139,24,63,15,1646
127305085001001,441,511,1,205,17,46,9,1295
127208125001001,224,296,225,152,50,112,36,907
127308733001001,78,689,129,183,51,105,30,1249
127429757001001,164,593,686,149,17,99,64,1526
127139261001001,63,2811,485,31,26,128,25,452
127187197001001,168,1759,735,216,48,100,13,1034
127386493001001,332,1221,657,33,60,129,70,1258
127100349001001,308,282,392,118,8,22,6,85
127394557001001,417,1758,736,234,46,98,14,64
127075517001001,224,1405,447,205,50,58,71,644
127254077001001,304,1272,522,131,16,43,68,566
127510525001001,64,773,564,135,59,128,67,1251
127066941001001,168,1166,673,17,40,91,51,1205
127399869001001,481,2593,103,197,28,118,11,1594
127382269001001,304,55,314,35,40,99,54,1471
127363901001001,160,374,261,91,50,103,40,216
127138557001001,60,157,547,43,32,128,27,871
127494077001001,84,910,350,182,60,122,33,1879
127168381001001,121,2033,447,205,9,28,2,1544
127454781001001,357,354,396,237,60,29,13,108
127152061001001,92,662,397,152,15,127,36,2044
127366461001001,142,1782,118,4,54,118,3,988
127195709001001,215,1794,666,48,43,100,64,1190
127219325001001,237,2345,272,140,18,82,38,2246
127257725001001,304,1272,294,31,8,22,56,507
127471293001001,280,1644,1,147,45,47,3,1298
127346301001001,92,1107,689,22,8,22,64,2183
127170109001001,128,859,630,110,60,72,44,1205
127357117001001,168,1034,666,123,48,94,29,1119
127152637001001,92,1314,122,135,8,22,3,1846
127573693001001,426,2210,35,139,53,28,15,2504
127163837001001,99,699,288,48,60,50,12,2290
127570941001001,327,865,634,63,60,127,42,1404
127557693001001,394,1752,99,43,24,74,73,1753
127196605001001,215,62,515,107,46,40,36,2307
127398845001001,413,689,34,34,51,105,20,2338
127238333001001,280,2440,162,196,23,128,27,1855
127397245001001,441,2334,314,202,48,2,30,2224
127554173001001,280,1468,100,227,9,28,65,1981
127155901001001,92,271,294,110,56,63,70,1586
127414781001001,82,523,747,208,40,91,3,236
127612861001001,550,865,648,171,60,30,42,1404
127544445001001,280,1299,350,110,60,30,42,1840
127379581001001,304,244,116,196,37,88,42,1625
127082877001001,280,1754,294,6,26,69,74,1488
127094589001001,332,2440,162,196,59,6,27,1855
127306429001001,441,1170,649,208,60,23,33,140
127305917001001,441,2334,323,53,49,28,30,2224
127347325001001,512,355,284,43,59,113,27,2252
127304189001001,441,248,118,53,27,64,3,1088
127358909001001,431,1571,447,194,50,50,9,2265
127270973001001,332,1221,657,211,15,15,70,1258
127551421001001,224,1221,743,143,46,98,44,89
127137085001001,54,2891,747,48,37,24,64,1860
127337277001001,27,1931,10,220,8,22,77,149
127359997001001,215,1221,650,211,55,33,70,1258
127110589001001,508,2778,376,178,15,30,36,145
127551549001001,24,2860,447,228,15,43,9,1797
127198973001001,215,1508,584,237,37,88,28,1501
127416125001001,90,461,402,184,27,113,32,438
127324861001001,545,1128,309,35,8,86,20,2551
127342909001001,96,1689,283,110,40,91,62,1508
127567741001001,300,617,432,208,37,83,33,2500
127324477001001,545,119,235,110,60,129,4,2144
127563133001001,92,617,349,110,35,88,33,2500
127392381001001,383,501,625,158,19,49,74,704
127593405001001,92,812,364,152,50,48,36,892
127268861001001,327,2859,579,48,37,98,42,895
127332285001001,554,1090,459,141,6,28,71,800
127313597001001,484,782,522,128,60,30,59,1305
127337021001001,27,296,304,61,40,136,36,907
127395197001001,425,2409,505,70,9,28,64,1689
127427581001001,151,1410,585,208,5,11,33,1283
127317245001001,498,481,202,83,15,22,25,1621
127604029001001,223,2688,610,208,47,88,64,1190
127583485001001,92,2779,1,235,17,135,73,210
127672445001001,304,428,294,51,59,21,25,323
