PanjivaRecordID,Carrier,ConsigneePanjivaID,HSCode,PortOfLading,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
124088891,234,2154,3186,3752,3814,3917,3975,5131
123935291,313,1435,3426,3779,3834,3940,4035,5634
123218747,88,749,2893,3740,3794,3873,4010,5358
123285115,393,2101,3311,3586,3833,3895,4033,4449
123313339,97,1065,3035,3650,3812,3914,4041,4578
123265019,254,2319,3081,3628,3785,3839,3992,5855
123231547,174,1715,3218,3773,3815,3919,3971,5512
123231739,175,1083,2812,3728,3815,3919,4034,5011
123266427,254,2163,2893,3571,3815,3919,4008,5411
123289851,457,984,3390,3696,3826,3931,4018,5545
123250107,233,2588,3383,3752,3789,3856,4030,4985
123305595,81,1706,3229,3673,3795,3874,4001,4512
123208891,46,2054,3169,3752,3823,3927,4043,5125
123361723,394,1042,3034,3727,3827,3932,3977,4803
123354235,315,1233,3540,3635,3804,3898,4041,4567
123277819,347,570,2816,3733,3834,3955,3992,4285
123291515,470,583,3257,3665,3834,3955,4035,5297
123233275,182,1452,3383,3672,3834,3955,4030,5090
123285627,396,1584,3200,3658,3795,3874,3997,5790
123234299,182,1865,3430,3591,3823,3927,4030,4985
123208955,46,2256,3208,3752,3823,3927,4043,5664
123218043,88,549,2777,3691,3797,3878,3965,5816
123204667,25,980,3460,3665,3834,3955,4035,4179
123233211,182,1686,3409,3672,3834,3955,4036,5485
123300923,46,910,3410,3586,3789,3856,3988,5141
123262779,254,2595,2894,3685,3795,3874,4001,5651
123355195,328,880,3281,3610,3804,3898,4041,4573
123301051,46,1263,2891,3673,3795,3874,4001,4249
123326267,189,1563,3473,3755,3834,3955,4041,4417
123211451,66,2628,2818,3676,3834,3955,3974,5975
123199355,1,1263,2894,3634,3823,3927,4001,4470
123341755,254,775,2891,3673,3790,3862,4001,4226
123330235,189,1489,3354,3670,3789,3856,4003,4724
123231803,176,2434,2805,3726,3815,3919,3992,4914
123234235,182,493,3084,3771,3823,3927,3987,4115
123277755,347,2250,2820,3542,3834,3955,4016,5915
123696635,254,2514,3218,3749,3785,3839,3971,5063
123297851,25,1016,3187,3607,3795,3874,3997,5710
123256763,241,2465,2890,3678,3794,3873,3986,4897
123256699,241,2465,2890,3678,3794,3873,3986,4206
123344827,254,1494,3067,3572,3814,3917,3988,4437
123359675,378,2363,2822,3588,3795,3874,3976,4821
123278075,347,500,3039,3689,3804,3898,3976,5561
123267131,269,1052,3067,3591,3833,3954,4030,5811
123232635,182,2520,3072,3591,3834,3850,4030,5442
123281403,367,2092,2878,3728,3802,3894,3994,4046
123341051,250,2146,3460,3591,3789,3856,4030,6150
123315259,120,2250,2816,3727,3804,3898,3994,5465
123320955,144,586,3289,3654,3789,3940,4006,4275
123329211,189,1878,3083,3688,3834,3955,3974,5054
123463547,182,1685,3169,3775,3814,3917,3972,4413
123315323,120,2250,2816,3727,3804,3898,3994,5372
123365051,457,2407,3458,3782,3785,3839,4041,4980
123338555,233,1630,3185,3692,3833,3954,4037,4851
123612987,81,2713,3460,3658,3795,3874,3997,4664
123260219,254,1610,2893,3604,3814,3917,4001,4416
123200699,14,1893,3081,3740,3833,3954,4010,5016
123231355,170,2694,3218,3673,3804,3898,4001,4187
123244923,198,1031,3007,3684,3810,3912,4040,4703
123322747,182,919,2836,3648,3795,3865,3988,5625
123552443,114,1203,3085,3586,3826,3931,3966,5497
123550779,97,1065,3522,3650,3815,3919,4041,4578
123410747,315,1233,3200,3590,3802,3898,4041,4567
123278203,347,2250,2787,3542,3834,3955,3973,5414
123606331,10,570,2793,3728,3804,3898,3994,5093
123227579,131,1981,3377,3740,3833,3954,3985,5352
123511739,340,784,3194,3731,3802,3894,3984,4284
123357627,364,2112,3452,3728,3802,3894,3994,5466
123354363,317,694,3165,3659,3789,3856,3968,4110
123396411,233,1230,3460,3694,3795,3864,3997,4618
123515003,367,2356,2882,3731,3802,3894,3992,4520
123440443,86,2467,2801,3731,3804,3898,3992,4047
123232827,182,2114,3460,3591,3834,3955,4030,5818
123330683,191,2136,3501,3752,3835,3906,3995,5251
123373371,53,1693,3496,3591,3795,3874,4030,5705
123529787,473,1671,3369,3607,3795,3874,4032,5884
123759739,188,2588,3357,3591,3814,3917,4030,4985
123495803,254,2319,3085,3576,3821,3925,3992,5855
123316283,131,1448,3460,3696,3834,3955,4003,4737
123400891,254,2343,2898,3678,3795,3865,4001,5490
123410811,315,1233,3116,3590,3802,3894,4041,4567
123551355,107,1390,2856,3770,3795,3874,4001,4159
123637947,254,662,2892,3586,3814,3917,3988,5354
123447227,94,761,3460,3586,3795,3874,3988,5887
123569339,215,2415,2947,3696,3823,3927,4003,5192
123466875,188,2588,3383,3752,3814,3917,4030,4985
123262075,254,2752,3347,3586,3833,3954,3988,4750
123399099,250,1379,3464,3591,3833,3954,4003,5611
123384507,182,2588,3354,3591,3795,3874,4030,4985
123464763,182,1452,3430,3675,3814,3917,4036,5052
123684347,10,570,2816,3726,3804,3898,4042,5895
123439419,81,1814,3352,3637,3795,3864,4033,5133
123707579,144,972,3287,3665,3834,3864,4035,4480
123464635,182,1272,2830,3675,3789,3856,4036,4388
123532731,21,668,2894,3691,3814,3864,3965,4849
123231931,178,964,3501,3779,3795,3874,3995,6124
123223675,115,1299,3244,3558,3795,3874,3997,5046
123492411,254,668,2894,3572,3802,3894,3986,5235
123663355,81,1814,3352,3637,3833,3940,4033,5133
123396731,233,1230,3460,3694,3795,3864,3997,5870
123671163,313,1435,3460,3586,3833,3954,3966,5530
123400955,254,2234,2898,3678,3795,3874,3986,4199
123520891,395,942,2815,3676,3797,3878,3974,4448
123468795,189,1729,3148,3592,3789,3856,3983,5642
123509435,313,1435,3460,3586,3833,3954,3979,5702
123509499,313,1435,3460,3586,3833,3954,3988,4726
123591739,328,880,3513,3701,3799,3880,4041,4573
123728379,10,570,2816,3726,3810,3912,4042,5895
123564219,189,2360,2812,3688,3823,3927,3992,5180
123548603,88,1286,3040,3665,3814,3917,4030,4745
123206587,46,1147,3452,3572,3790,3852,3970,4111
123265147,254,1871,2815,3576,3814,3917,3974,6142
123471163,189,1206,3399,3779,3795,3874,4006,5772
123393275,233,2419,3053,3692,3795,3864,3974,5541
123385979,188,2588,3353,3591,3814,3917,4030,4985
123550587,94,2013,3460,3724,3814,3917,4041,4566
123646267,315,2276,3399,3625,3834,3955,4041,4567
123719611,215,902,2963,3740,3795,3874,3988,4729
123473339,189,902,3027,3740,3789,3856,3988,4729
123642875,282,1980,2875,3755,3789,3856,3998,5701
123724027,282,1379,3277,3767,3834,3881,4003,5611
123572795,233,2588,3383,3752,3814,3917,4030,4985
123236155,188,2463,3380,3591,3814,3917,4007,4643
123379451,94,2219,3101,3724,3814,3917,4041,5001
123591803,328,880,3349,3606,3802,3894,4041,4573
123646907,326,2449,3056,3748,3829,3939,3981,5676
123689403,233,2395,3229,3602,3802,3894,3995,5587
123721979,254,902,2930,3572,3785,3839,3988,4729
123222203,107,495,2875,3700,3795,3874,4001,5386
123397371,233,672,3185,3658,3795,3874,3997,4389
123759931,188,2588,3354,3591,3814,3917,4030,4985
123371515,23,1249,3319,3658,3795,3874,3997,5846
123727483,175,1083,2812,3733,3800,3882,4034,5011
123423035,8,936,2816,3731,3804,3898,3992,5056
123715259,254,662,2893,3586,3785,3839,3988,5354
123761979,417,2203,2799,3741,3829,3939,3973,5872
123640443,254,2319,3086,3628,3792,3866,3992,5855
123582587,254,668,2894,3723,3790,3944,4019,4373
123564027,189,1136,2894,3685,3795,3874,4001,5651
123656187,473,2588,3383,3752,3795,3874,4030,4985
123423675,14,1893,3042,3586,3833,3954,4010,5016
123462203,182,1767,2893,3740,3795,3874,3988,5764
123761851,254,2718,2898,3678,3826,3871,4001,5490
123503035,285,2083,3415,3779,3834,3876,4035,4101
123572539,233,1145,3307,3659,3789,3856,4039,5727
123679227,25,2588,3357,3591,3834,3955,4030,4985
123760443,254,1921,2894,3770,3804,3898,4031,5087
123724603,175,1083,2812,3642,3800,3882,4034,5011
123580091,254,1418,3092,3702,3826,3931,3971,5509
123412731,347,936,2816,3731,3790,3862,3992,5056
123740795,282,2773,3185,3755,3834,3892,3969,5981
123618427,120,2250,2814,3727,3804,3898,3994,5465
123683003,189,668,2898,3688,3834,3955,4008,5694
123526651,464,676,3237,3648,3826,3893,3988,5461
123493243,254,2752,3059,3586,3833,3886,3988,4750
123413627,367,1730,2813,3683,3810,3912,3977,4950
123505339,289,2582,3359,3755,3834,3955,3998,4840
123612219,66,1976,2815,3676,3827,3932,3974,4777
123727163,10,570,2816,3728,3810,3912,3994,5465
123390139,203,1231,3229,3673,3795,3874,4001,4499
123575163,233,1797,3175,3602,3814,3917,3998,6057
123458747,144,1423,3444,3667,3834,3864,4035,5996
123557627,135,1991,3460,3586,3789,3856,3988,4712
123634619,241,1842,2777,3691,3797,3878,3965,4102
123454715,131,1556,3519,3704,3826,3931,3995,4233
123516475,368,1724,3174,3665,3834,3842,3969,6001
123572603,233,1797,3169,3755,3833,3855,4043,4267
123666491,473,2395,3218,3716,3789,3856,4038,4880
123457659,144,2621,3512,3613,3814,3847,3975,5689
123440507,86,2696,2882,3728,3804,3898,3994,5608
123575035,233,1964,2830,3694,3790,3862,3997,5516
123618491,120,1306,2793,3727,3804,3898,3994,4813
123491771,254,1610,2893,3700,3795,3874,4001,4416
123403643,254,2622,2817,3676,3797,3878,3974,4192
123370939,18,1384,2887,3646,3802,3894,3981,4731
123592827,347,2250,3218,3728,3790,3862,3994,5465
123598459,395,520,2815,3676,3827,3932,3974,6148
123760571,189,2588,3450,3591,3834,3955,4030,4985
123713979,254,1551,2894,3673,3795,3874,4001,5651
123397243,233,2035,3186,3658,3795,3874,3997,4389
123684539,10,570,2793,3726,3804,3898,4042,5895
123682171,250,2119,3113,3779,3814,3876,4003,4975
123380987,120,2250,2816,3731,3788,3854,3992,4285
123505915,289,1608,3371,3591,3834,3847,4030,5802
123763195,189,1931,3086,3688,3816,3920,3974,5430
123505019,289,2725,3002,3654,3814,3917,3995,4861
123436027,55,960,3398,3633,3795,3874,4038,5990
123595131,367,2250,2816,3728,3802,3894,3994,5465
123460539,170,2187,3218,3673,3795,3874,4001,6133
123415739,394,1042,3034,3728,3788,3854,3977,4803
123382587,144,742,3460,3692,3795,3864,3997,5745
123376187,86,2582,3185,3728,3804,3898,4012,5073
123410939,315,2274,3360,3590,3802,3898,4041,4567
123433979,46,953,3357,3779,3789,3856,3995,4941
123395899,233,1923,3278,3692,3826,3931,3997,5924
123512379,347,2701,2822,3689,3797,3841,3976,5821
123634683,241,502,2993,3678,3794,3873,3986,4206
123377467,88,683,3067,3591,3834,3955,4030,5106
123513787,359,1759,3039,3586,3795,3864,3988,4696
123562811,189,2493,3148,3615,3789,3856,3983,4661
123518843,378,1743,2781,3595,3829,3939,3976,5561
123659323,378,2462,2779,3691,3797,3878,3965,4438
123575419,233,1923,3149,3658,3789,3856,3997,5933
123532667,21,1566,3505,3779,3814,3917,3995,4340
123493179,254,2752,3460,3572,3833,3886,3988,4750
123479291,215,2723,3156,3755,3789,3856,4043,5254
123567995,198,658,3460,3572,3835,3962,3970,5097
123748987,35,2577,3418,3752,3814,3862,3975,4610
123538171,52,2750,2875,3591,3814,3917,4030,5576
123628667,203,1231,3229,3673,3795,3874,4001,4498
123579003,252,1513,3348,3767,3834,3864,4003,4724
123572283,233,1297,3380,3781,3814,3917,4003,5357
123598523,395,1976,2815,3676,3827,3932,3974,4642
123558075,144,2621,3513,3755,3814,3890,3998,4079
123810299,282,475,3186,3722,3789,3856,4014,5559
123515387,367,2601,3175,3646,3804,3898,3981,4116
123686267,233,1964,2830,3658,3790,3862,3997,5516
123726651,25,2719,3209,3677,3834,3955,3981,5329
123483259,233,597,3053,3689,3829,3939,3995,5964
123794491,189,2395,3229,3770,3834,3955,4031,6141
123642299,282,1381,3399,3779,3789,3856,4006,5772
123576635,237,2691,3272,3572,3815,3919,3986,5554
123568123,198,960,3367,3684,3835,3962,4040,5401
123604411,473,2074,3223,3770,3826,3931,4031,4705
123625659,188,884,3401,3752,3814,3917,3975,5704
123752571,454,2495,3513,3654,3814,3917,4043,4339
123692923,188,1082,3033,3755,3789,3940,3998,5623
123639867,254,2608,3144,3628,3792,3866,4019,4245
123791483,189,668,2894,3685,3834,3955,4001,5651
123696315,250,2146,3059,3591,3789,3856,4030,6150
123740219,188,2596,3186,3755,3834,3955,3969,5805
123803835,250,2588,3430,3591,3795,3874,4030,4985
123690171,131,1857,3460,3665,3795,3874,4035,5632
123845243,66,771,2815,3676,3834,3955,3976,4352
123796731,215,2588,3360,3591,3814,3917,4030,4985
123794235,189,1510,3460,3767,3789,3856,4003,5005
123801531,233,1641,2882,3546,3789,3856,4031,5659
123814779,328,880,2890,3606,3802,3894,4041,4573
123749627,254,736,3353,3779,3834,3893,4035,5913
123791035,189,668,2886,3572,3834,3955,3999,4148
123727355,8,936,2816,3557,3804,3898,3992,5056
123740283,188,1922,3185,3755,3834,3955,3969,4073
123755067,282,1283,3521,3779,3834,3955,3995,5402
123801595,233,1779,2779,3691,3833,3894,3965,5080
123725947,254,974,2893,3678,3785,3839,4040,5150
123705275,182,2029,3057,3779,3823,3927,3995,5744
123804923,254,668,2894,3723,3790,3944,4031,5514
123741435,23,1668,3352,3692,3833,3954,3997,5794
123835963,25,980,3460,3591,3789,3856,4035,5088
123832379,25,975,3509,3752,3834,3944,4035,6035
123780155,97,1065,3522,3650,3812,3914,4041,4578
123810171,282,2723,3156,3775,3789,3856,4043,5254
123772155,66,508,2818,3676,3797,3878,3974,4784
123773883,81,2706,3352,3637,3795,3903,4033,5133
123819643,378,1529,2904,3740,3833,3954,4010,4694
123796923,215,2382,3057,3704,3814,3949,3995,4884
123799867,233,2029,3289,3779,3821,3925,3995,5744
123827771,14,728,3007,3586,3833,3954,4034,5031
123843067,52,2626,2890,3591,3816,3920,4030,4979
123814715,328,2422,3059,3701,3799,3880,4041,4573
123850171,86,936,2816,3731,3804,3898,3992,5056
123800507,233,1354,2957,3740,3790,3862,4010,5249
123775163,86,2250,2816,3731,3804,3898,3992,5579
123859579,97,1769,3059,3650,3814,3917,4041,4578
123884219,188,1212,3460,3752,3814,3917,4035,4166
123951675,414,2395,3229,3633,3795,3874,4038,5767
123882811,188,1452,3357,3672,3814,3917,4030,5090
123915771,254,2758,3512,3723,3814,3917,4019,5231
123955067,429,816,3067,3770,3826,3864,3986,4302
123874427,148,1452,3431,3591,3814,3885,4030,5090
123905723,233,1873,3187,3692,3795,3874,3969,4522
123925307,276,1178,3450,3654,3834,3860,3995,4899
123911995,252,1050,3410,3767,3834,3955,4003,5156
123885179,188,2732,3067,3591,3821,3925,4003,6086
123920571,254,2758,3057,3778,3834,3955,3975,4391
123885115,188,2588,3430,3591,3814,3917,4030,4985
123967675,10,570,2816,3731,3810,3912,4042,5895
123876667,175,1083,2813,3726,3827,3932,3977,6003
123899771,233,2258,3307,3698,3834,3955,4039,5727
123902651,233,753,3007,3586,3826,3931,3988,5060
123939515,347,570,2816,3733,3834,3955,3992,5579
123949435,395,2426,2815,3676,3827,3942,3974,4448
124018235,254,659,3141,3645,3795,3874,4000,4620
123913979,254,668,2898,3572,3802,3894,4001,5490
124033339,328,880,3282,3606,3799,3880,4041,4573
123917883,254,950,2898,3586,3795,3874,4033,5171
124089659,241,2465,3357,3678,3794,3873,3986,4206
123905467,233,1779,2777,3691,3797,3878,3965,5080
123945595,378,1083,2812,3733,3800,3882,3992,5537
123923515,254,749,2893,3772,3815,3919,4008,4742
123940027,347,570,2793,3733,3834,3955,3992,4285
124009595,233,816,3067,3665,3785,3839,4035,6094
123978043,88,2320,3174,3704,3821,3925,3969,5059
123944187,368,474,3513,3775,3795,3874,4043,4311
124094907,254,668,2894,3676,3804,3898,3974,6145
123949563,395,2155,2818,3676,3827,3932,3974,4448
123957435,449,1545,3287,3665,3834,3895,4035,4322
123927547,282,1956,3057,3654,3834,3955,4017,4133
124047931,1,1263,2892,3634,3826,3931,4001,4470
124032123,313,2372,3450,3567,3834,3955,3969,4126
123935867,313,2247,3421,3772,3790,3862,4008,5766
124091835,250,1559,3512,3775,3826,3931,4043,4331
123946811,378,960,3278,3749,3797,3864,3971,4983
123877627,182,2517,3460,3591,3802,3894,4030,5153
123987067,123,2296,3357,3768,3814,3917,3974,5903
124016379,250,2415,2959,3670,3833,3954,4003,5192
123919739,254,500,2781,3611,3789,3856,4041,5555
124149179,159,737,3403,3752,3834,3955,3975,5168
124125819,282,475,3185,3722,3795,3874,4014,5559
124037627,368,760,3067,3755,3789,3952,4036,4474
124077243,188,1151,3067,3591,3814,3917,4030,6119
124098683,282,1151,3067,3755,3789,3856,3998,5991
124098939,282,1956,3513,3775,3834,3864,4043,4419
124089595,241,2465,2904,3678,3794,3873,3986,4206
123895163,203,2612,3218,3576,3821,3925,3971,4362
124148027,144,972,3287,3665,3834,3864,4035,4857
124162619,25,2588,3383,3752,3834,3955,4030,4985
124075643,188,1873,3174,3755,3834,3955,3969,4522
123867131,131,1871,3056,3752,3823,3927,3995,5250
123931771,289,1410,3076,3775,3834,3955,4043,5326
123995963,182,2588,3116,3591,3834,3955,4030,4985
123887611,189,2678,2894,3572,3804,3898,3988,5294
123874747,154,2735,3056,3572,3826,3915,3988,5568
124036923,367,653,2800,3728,3802,3894,3994,4459
124167355,250,1900,3457,3591,3823,3927,4003,5055
124168955,465,1382,3081,3689,3797,3878,3982,6139
