PanjivaRecordID,Carrier,ConsigneePanjivaID,HSCode,PortOfLading,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
125237567001002,65,941,349,211,31,116,43,901
124985919001002,233,1539,684,161,31,81,71,521
125284543001002,347,1776,102,7,51,50,10,1369
125274943001002,351,598,723,211,51,10,12,2039
124948863001002,131,286,742,211,12,113,79,1246
125062463001002,229,1530,663,183,51,119,12,384
125111999001002,285,1545,684,227,37,59,12,1388
125046463001002,470,1493,283,202,26,91,12,1086
124878271001002,54,945,743,33,31,81,12,194
124870527001002,131,1902,684,163,23,25,12,875
125025407001002,347,1776,89,1,39,119,69,1369
125223935001002,436,403,578,221,31,81,12,566
125159295001002,81,285,733,238,51,0,34,248
125354687001002,314,1790,663,126,40,91,12,951
125166719001002,88,1110,728,188,12,22,12,2031
125392575001002,107,1211,397,211,24,84,12,1246
125072383001002,94,1010,654,52,10,102,12,1058
125030335001002,368,357,745,87,52,83,81,270
125224255001002,218,2045,399,211,12,110,25,1086
125185471001002,343,1476,723,163,51,119,14,1399
125054847001002,22,675,275,211,33,84,56,119
124989311001002,233,834,674,203,31,40,23,1855
125035967001002,286,715,472,227,50,33,12,858
125387199001002,276,461,590,226,50,85,1,682
125205951001002,165,2183,424,50,6,20,18,255
125089215001002,29,777,642,238,0,119,12,1739
125259839001002,254,2284,281,73,2,52,12,554
124979775001002,401,1110,565,237,12,63,12,1772
125350143001002,131,2284,318,13,40,91,70,955
125322943001002,295,675,733,56,33,84,12,119
125332351001002,81,356,275,211,6,114,50,1036
125082239001002,137,1783,621,107,19,38,67,2016
125392895001002,448,1211,398,211,42,84,12,1246
125152831001002,63,1563,47,195,51,76,12,902
125352191001002,137,1783,518,126,9,89,12,2016
125071551001002,94,1170,578,211,20,59,12,566
125099135001002,224,499,516,57,13,119,12,1085
125272255001002,289,1211,393,48,33,84,23,1552
125199359001002,182,86,684,211,51,54,14,1962
125421823001002,76,2300,337,54,12,38,7,1086
125090367001002,211,1873,118,80,51,119,1,2075
125435583001002,188,2183,410,51,17,89,12,2008
125529407001002,284,2284,737,238,31,86,12,1246
125297599001002,312,715,472,159,31,81,12,858
125194239001002,355,263,655,21,31,33,12,951
125294655001002,378,1970,748,96,19,31,12,493
125377663001002,334,246,625,4,43,95,12,951
124598399001002,94,1010,582,238,16,66,49,1058
124573567001002,237,1110,733,211,12,101,12,1772
124599743001002,188,1528,412,211,38,125,30,1246
124800191001002,131,2284,733,25,40,91,55,551
124682623001002,137,1783,517,59,31,101,12,2016
124801087001002,309,1783,621,124,40,91,50,2016
124842239001002,368,2138,442,117,6,20,12,1892
124819327001002,233,210,399,182,29,95,12,1134
125225855001002,227,800,684,96,10,119,12,1474
124319103001002,86,1224,40,4,21,120,31,1361
124290495001002,254,1162,39,87,43,62,72,89
124644415001002,10,96,40,20,48,62,79,370
124697983001002,371,568,36,187,40,91,29,1540
124313471001002,236,96,40,190,27,125,79,370
124328127001002,182,677,291,50,25,114,67,2074
124279359001002,170,1726,531,118,6,118,58,1886
124359295001002,25,1073,433,238,12,65,72,1141
124436159001002,189,2284,737,93,7,119,43,1981
124354175001002,457,461,683,236,31,112,40,682
124364863001002,101,2154,39,135,20,42,11,1297
124306047001002,378,1457,305,206,2,40,67,1385
124342335001002,254,275,117,98,43,38,47,1313
124351615001002,417,2044,105,200,12,69,42,1280
124369599001002,88,978,581,50,27,26,32,1045
124285695001002,250,428,285,199,37,73,25,1960
124361151001002,25,2114,581,20,51,36,67,940
124396159001002,312,961,684,45,50,118,24,681
124456447001002,149,275,117,199,19,12,47,1313
124406719001002,10,96,40,42,21,62,43,1850
124691583001002,182,2114,654,10,24,119,67,940
124274303001002,447,1218,737,61,31,82,80,291
124313535001002,10,96,40,190,27,120,0,1850
124677311001002,123,1822,581,157,51,18,62,1858
124267199001002,68,978,654,181,51,119,73,1007
124314431001002,173,588,291,203,23,118,8,1102
124644671001002,10,96,40,187,29,62,75,803
124415295001002,434,1068,39,135,14,42,35,1297
124397887001002,347,1162,41,148,14,12,36,252
124245311001002,93,462,40,190,21,35,29,1011
124251199001002,427,220,424,21,0,20,51,1443
124498175001002,245,2068,398,122,38,12,6,1014
124269631001002,189,1921,427,51,28,100,34,132
124436351001002,189,568,36,147,34,91,67,1705
124478783001002,444,799,684,226,10,28,58,857
124386111001002,233,756,684,153,36,34,34,573
124570687001002,457,529,591,149,35,20,22,2027
124449279001002,233,2221,434,238,42,0,80,708
124508159001002,97,591,442,109,40,96,78,533
124268287001002,188,1989,604,128,21,119,32,405
124664383001002,96,568,36,189,44,96,63,1447
124373887001002,446,1921,453,212,51,119,72,1542
124479231001002,457,461,593,129,38,3,2,682
124473151001002,400,978,608,54,37,20,45,68
124385279001002,233,2190,1,113,14,42,11,176
124500287001002,402,2284,736,45,35,28,55,888
124453695001002,56,2284,741,95,31,81,63,238
124558335001002,328,406,429,206,12,38,53,528
124389951001002,254,2040,304,208,2,101,43,1018
124539263001002,233,1921,453,229,21,48,69,1722
124545791001002,254,2284,737,230,2,43,23,1016
124411263001002,25,813,39,89,26,119,80,1622
124366335001002,81,1208,511,191,31,79,52,1679
124260479001002,114,533,231,54,18,18,45,701
124498239001002,88,257,295,130,4,28,73,1380
124640575001002,254,1525,228,231,7,7,36,1768
124697791001002,189,194,118,133,39,28,38,452
124259199001002,330,209,572,97,19,58,56,533
124521279001002,182,2114,337,187,51,54,67,940
124433663001002,188,978,581,27,10,81,67,1045
124510783001002,284,375,442,51,21,62,38,1681
124541887001002,250,671,258,119,3,49,40,2076
124391359001002,282,1089,642,214,12,42,10,1789
124384127001002,215,1908,281,7,33,84,55,839
124644543001002,10,96,40,187,9,1,31,1420
124734847001002,276,1915,488,15,51,28,11,2085
124628223001002,437,275,117,31,52,62,47,1313
124643583001002,3,1077,122,143,39,72,47,1501
124441663001002,215,2249,380,214,6,108,34,1209
124283711001002,233,104,305,230,28,19,10,124
124656767001002,358,336,291,225,25,15,32,831
124303615001002,364,1638,676,187,51,123,31,1421
124488639001002,25,2114,583,92,51,50,67,940
124412223001002,46,1381,639,107,7,102,25,673
124347199001002,267,870,114,211,11,81,34,1701
124700351001002,189,1411,118,79,36,5,1,2075
124701503001002,189,710,1,116,33,92,2,420
124711231001002,377,1036,684,240,31,116,31,960
124271871001002,189,1929,159,107,12,51,45,1436
124725567001002,254,1041,305,182,44,112,27,2082
124468543001002,315,1111,684,50,6,106,67,38
124474175001002,380,1921,453,23,51,125,38,463
124694015001002,56,1626,631,50,31,102,67,940
124622207001002,254,208,42,135,30,42,63,1439
124294271001002,274,2223,745,49,19,58,14,1932
124498431001002,88,330,257,40,7,26,70,1624
124424575001002,123,2106,737,187,16,113,44,125
124420607001002,88,1640,684,50,10,48,67,1773
124562431001002,367,1882,106,118,19,67,29,475
124443967001002,233,446,641,59,7,102,34,1114
124721087001002,143,2284,743,95,30,3,59,1688
124741887001002,473,2063,9,124,31,35,80,1481
124465535001002,178,974,144,155,51,59,40,692
124750143001002,185,96,40,64,7,26,29,240
124285439001002,250,1156,399,234,6,124,22,222
124306687001002,146,2031,737,154,26,116,34,1809
124691903001002,157,2114,581,211,40,61,67,940
124400895001002,378,266,645,133,23,119,67,350
124459327001002,93,262,577,238,36,57,72,1868
124334463001002,273,233,260,214,31,40,73,2028
124447167001002,233,823,604,111,31,79,40,1312
124391807001002,282,443,411,148,6,20,22,780
124336319001002,283,2106,736,214,29,3,80,286
124722623001002,225,188,117,45,44,113,25,1309
124407039001002,95,755,271,45,46,38,25,684
124267711001002,141,2290,433,214,51,119,25,1880
124565695001002,114,568,284,34,44,96,78,2093
124386751001002,233,1448,280,151,12,81,56,716
124463551001002,371,2249,380,234,22,20,80,1209
124536895001002,233,1431,251,92,50,27,25,684
124562303001002,367,1776,280,147,19,58,1,1420
124635327001002,399,685,296,195,40,91,40,885
124275583001002,257,2138,442,208,16,20,8,1238
124469631001002,305,1776,280,1,51,119,80,1870
124534655001002,215,1439,658,155,43,91,20,692
124340415001002,295,2262,409,234,51,32,80,1281
124722687001002,160,188,116,45,12,41,25,1309
124572991001002,399,661,501,229,12,38,26,2017
124648447001002,25,2284,742,15,29,20,12,554
124433535001002,249,1989,604,179,31,81,44,598
124598847001002,143,962,737,129,51,119,80,416
124587391001002,473,1118,38,32,12,102,72,27
124331135001002,320,987,539,54,21,114,13,583
124669759001002,88,1110,737,177,12,120,12,552
124589695001002,254,2244,453,223,31,56,1,804
124389695001002,113,1958,109,202,19,58,73,249
124639167001002,254,1845,307,33,34,20,29,1810
124427647001002,135,1335,655,191,51,16,3,579
124558527001002,332,2112,684,50,27,113,67,38
124483775001002,1,2273,118,132,17,58,79,452
124503103001002,88,880,253,115,7,26,32,1204
124490751001002,46,174,75,15,7,26,67,1494
124601215001002,412,237,274,31,31,126,25,756
124433855001002,89,573,257,50,31,81,62,1610
124690111001002,182,671,263,50,25,45,15,1792
124664959001002,88,1317,742,111,12,100,12,1134
124390015001002,256,585,372,3,24,9,75,1896
124458495001002,254,864,118,154,12,58,38,1606
124465087001002,289,2172,429,117,43,1,51,344
124411391001002,25,2245,433,136,51,14,71,1284
124836927001002,328,406,576,69,25,78,23,528
124745279001002,107,353,88,118,31,81,0,1940
124750015001002,347,1776,89,1,27,119,26,1559
124667071001002,88,1430,684,87,50,111,25,725
124474303001002,380,102,492,132,49,38,28,1683
124810175001002,10,301,115,86,20,119,23,172
124503359001002,88,1794,680,50,38,73,11,1610
124648127001002,25,2113,511,40,51,8,40,1115
124619903001002,395,804,242,26,51,54,43,1727
124508799001002,107,1600,442,208,24,63,8,1234
124511615001002,131,2238,92,93,50,118,18,1291
124476351001002,44,1437,128,172,46,103,10,1827
124741439001002,289,328,276,33,31,59,41,789
124756223001002,378,486,219,229,9,64,8,938
124841599001002,378,1845,310,52,24,81,29,1810
124521151001002,182,2046,296,50,33,14,34,1397
124504895001002,249,1082,281,3,31,11,32,1953
124526271001002,189,500,118,5,7,26,75,452
124524927001002,189,2198,280,122,7,41,45,655
124545279001002,254,1020,291,31,31,120,64,392
124750207001002,185,26,101,136,51,30,11,1375
124509439001002,35,695,684,187,7,11,25,689
124469567001002,347,1776,442,77,50,119,31,1420
124489663001002,32,2147,728,163,8,121,32,917
124823167001002,210,209,498,119,6,20,34,1615
124472383001002,398,73,725,238,43,88,32,621
124633343001002,94,171,116,50,18,90,67,1483
124737471001002,282,1526,674,50,37,109,41,748
124701311001002,258,1994,46,208,12,101,8,148
124670911001002,88,1603,111,195,31,107,32,323
124651327001002,25,536,424,136,49,63,13,782
124766207001002,463,1435,497,182,28,110,40,1566
124679295001002,131,974,684,155,51,87,1,692
124708415001002,394,1776,37,142,19,66,14,1332
124814399001002,85,1241,442,127,21,60,8,394
124821247001002,207,1528,742,151,6,3,34,1665
124636351001002,233,1247,0,54,7,111,66,398
124734527001002,269,578,291,50,32,91,26,1766
124631103001002,378,1929,215,45,41,28,17,1436
124738623001002,282,1776,40,192,27,119,51,1534
124749951001002,459,462,40,192,51,119,73,1011
124694399001002,303,209,291,120,31,81,67,1061
124806847001002,188,1409,409,15,46,119,51,1873
124836863001002,328,406,647,90,21,66,26,528
124833151001002,289,485,604,214,51,98,27,1536
124805759001002,439,2114,607,211,13,37,67,940
124827775001002,254,2284,281,238,2,18,79,955
124785279001002,467,1211,399,148,31,81,9,368
124794751001002,139,2239,593,214,24,95,34,619
124810943001002,189,638,265,184,6,111,47,603
124851135001002,1,789,116,132,48,38,55,204
124838015001002,347,46,41,135,1,42,5,2103
124775103001002,54,1961,3,223,31,24,48,1368
124810303001002,189,595,44,147,35,23,53,983
124851071001002,1,2273,118,4,20,58,38,452
124829055001002,448,578,291,176,50,118,67,1766
124826367001002,254,2204,122,31,18,58,16,1263
124797311001002,131,232,745,220,33,30,76,715
124780351001002,52,2276,510,218,30,81,67,1531
124781247001002,457,1601,523,31,14,42,46,1142
124807679001002,189,1130,305,113,36,81,48,1451
124772991001002,1,2273,118,144,43,87,6,1185
124877759001002,377,1626,578,50,31,94,67,940
124905151001002,411,286,291,34,51,42,73,426
124904639001002,395,468,39,135,3,42,47,403
124933311001002,86,179,92,155,32,62,31,414
124885375001002,446,1506,11,126,6,20,35,1997
124900287001002,443,406,746,69,49,115,36,528
124881727001002,161,2297,737,34,33,84,38,1964
124889279001002,250,2068,409,113,51,55,66,1906
124904575001002,394,568,258,186,10,72,45,674
125011839001002,320,1,410,181,12,72,51,1514
124879807001002,189,194,118,6,19,9,38,99
124880447001002,297,1581,684,211,51,119,49,305
124965695001002,188,2114,578,60,14,81,67,940
124959871001002,182,1211,418,188,51,119,6,2019
125116351001002,466,406,430,90,26,62,78,528
125033279001002,378,2258,291,233,49,38,11,952
125116287001002,258,406,703,160,16,44,11,528
124893631001002,271,1036,682,111,19,119,45,960
124963455001002,188,2063,9,71,7,8,80,1481
124995007001002,118,2284,309,95,31,81,30,1981
124895231001002,200,1,410,167,6,20,51,1514
124981247001002,229,1173,453,132,28,38,4,156
125028671001002,367,614,46,8,28,37,18,686
124919551001002,418,2114,578,211,51,46,67,940
125051775001002,437,96,40,187,21,60,31,1048
125253567001002,36,194,117,85,31,81,7,1105
124982847001002,285,2114,607,211,31,81,24,940
124992895001002,210,978,581,50,10,30,67,1045
125268671001002,282,905,684,226,16,73,40,666
125032703001002,186,1897,1,36,14,5,48,116
125200383001002,371,2114,581,211,11,121,67,940
124945087001002,115,1650,398,17,1,28,34,344
125206975001002,189,428,265,83,1,118,25,684
125252863001002,414,275,117,199,22,81,47,1313
124950143001002,131,1499,737,124,51,82,31,1094
125004927001002,381,1317,563,163,16,38,12,1134
125032767001002,191,1944,114,46,7,26,1,988
125090431001002,362,319,650,133,50,118,33,944
125065023001002,391,228,573,211,14,119,12,1134
124972543001002,189,1921,442,208,18,62,7,317
125011967001002,90,802,261,127,7,26,23,647
125043007001002,457,461,591,149,26,3,33,682
125051903001002,10,96,17,105,21,107,31,1048
125021695001002,219,2239,283,45,34,38,25,622
125166079001002,211,1037,3,150,14,74,2,393
124996543001002,254,185,365,104,12,93,19,575
125100031001002,395,2284,736,50,5,89,55,888
125117375001002,307,1162,41,54,14,42,11,2103
125278847001002,150,7,642,113,51,33,72,1104
125034943001002,43,568,258,186,44,107,31,1461
124924159001002,46,1381,684,12,50,80,25,673
125088511001002,188,2114,584,50,21,81,50,940
125218751001002,178,1486,453,132,12,38,33,44
125092543001002,189,1406,115,54,46,116,31,172
124995199001002,5,1136,505,123,12,38,38,371
125025535001002,347,1776,94,193,7,67,53,1870
125261247001002,445,275,117,231,6,97,45,697
125122047001002,259,397,442,232,1,26,8,317
125303999001002,429,2121,118,98,12,38,76,99
125124031001002,421,333,226,107,22,38,14,1128
124987967001002,233,1100,424,181,13,40,51,1363
124912767001002,209,2273,118,144,12,30,38,1185
124997247001002,422,2278,571,45,7,118,25,705
125091391001002,189,2286,453,184,39,95,38,455
125196223001002,175,609,30,236,11,83,71,966
125146303001002,46,295,634,45,12,53,23,1096
125152767001002,100,637,754,137,43,118,23,999
124974847001002,198,755,271,56,41,76,25,684
125091199001002,22,2284,737,195,6,20,55,888
125102271001002,233,1921,442,192,6,13,68,1791
124953151001002,19,1763,635,209,40,91,67,1323
125248383001002,254,194,118,106,14,58,23,1190
124867519001002,109,2101,336,211,11,24,2,1740
124916607001002,47,1504,410,144,40,91,54,2024
124986495001002,233,2012,336,33,31,49,35,1881
125088127001002,6,2114,607,211,52,81,67,940
125105599001002,250,2114,581,211,7,20,43,940
125000639001002,254,1064,122,85,43,20,44,424
124951551001002,473,933,733,238,12,33,32,1205
125015551001002,289,1854,432,124,38,37,32,1884
125023359001002,135,266,684,79,51,117,40,1847
125379391001002,250,978,581,19,51,119,73,1045
125268223001002,282,1925,398,192,51,79,65,1117
124927295001002,62,1601,481,138,20,60,27,1142
125239935001002,306,937,646,237,43,49,32,122
125255295001002,58,1206,39,164,14,42,11,2069
125247295001002,282,2284,736,95,31,81,72,1981
125096447001002,346,2152,101,50,19,38,67,934
125072767001002,350,171,122,184,12,38,67,1483
124977023001002,409,1526,674,189,12,38,32,748
125405375001002,401,2185,291,170,50,118,11,1166
124994367001002,217,1618,46,35,12,38,11,776
125062783001002,80,565,291,171,2,90,71,831
125236927001002,233,1989,604,238,32,51,32,405
125142143001002,25,1490,54,61,51,47,63,1471
125014527001002,289,936,300,58,31,112,43,1141
125279615001002,314,189,222,107,36,119,67,730
125009343001002,282,673,684,226,42,119,58,1599
125279359001002,313,961,684,185,50,106,16,1657
125007423001002,452,2142,748,232,12,38,70,22
125110783001002,392,683,11,214,9,99,35,1675
125183295001002,377,2122,392,54,12,38,6,1760
125060351001002,66,144,39,135,43,42,73,1930
125048127001002,470,1163,685,129,51,52,45,662
125219775001002,213,2243,511,124,19,6,61,907
125370175001002,215,1317,728,135,18,49,12,1134
125160383001002,86,2222,25,187,21,84,74,1563
125316095001002,470,1364,333,54,51,87,67,1641
125404991001002,1,568,745,168,37,88,53,1267
125095807001002,198,486,591,143,16,126,60,1356
124995071001002,254,1136,117,63,47,83,38,371
125234623001002,233,1146,655,222,31,96,23,1122
125152511001002,62,2217,542,7,14,22,42,1138
125137663001002,25,1156,411,66,26,20,17,1014
125029503001002,367,1256,37,142,41,58,17,1673
125289343001002,432,685,291,120,19,58,14,553
125308799001002,460,932,737,107,43,80,40,1856
125121663001002,378,2150,118,157,51,119,17,100
125359167001002,183,1894,161,163,51,44,32,746
125395391001002,280,1802,763,10,51,119,78,522
125009599001002,282,809,745,34,25,119,32,1357
125345023001002,120,650,36,34,44,45,8,1957
125086207001002,179,1814,552,218,6,62,78,1976
125209535001002,189,691,307,88,17,42,8,1231
125109951001002,241,209,128,109,32,85,78,1932
125384511001002,473,2284,518,61,2,3,51,18
125122175001002,384,2031,313,154,15,95,34,1809
124974975001002,220,1900,264,31,32,76,25,1926
125182911001002,131,2262,411,220,21,59,35,333
125295551001002,380,1921,453,48,26,62,38,463
125296959001002,305,568,129,186,44,22,29,997
125244543001002,250,1452,736,159,19,95,80,345
125230655001002,233,1561,393,238,51,80,27,1613
125244671001002,427,1452,736,234,43,2,80,1512
125316159001002,470,2114,604,137,31,81,34,940
125235071001002,445,1045,106,229,12,105,27,648
125240383001002,250,974,684,155,51,118,13,692
125396479001002,328,406,743,25,21,118,78,528
125195903001002,173,2217,481,31,51,72,17,356
125373567001002,233,1784,531,118,6,21,39,1682
125281983001002,375,406,665,69,21,70,78,528
125226815001002,233,933,740,119,2,3,66,1205
125435711001002,188,495,119,211,45,89,39,595
125398079001002,349,1939,263,24,51,119,36,1712
125088255001002,235,573,260,50,31,6,63,1610
125284479001002,347,1776,11,1,51,97,7,1870
125273727001002,350,2251,226,113,31,40,32,816
125089983001002,189,1900,264,38,41,45,43,1926
125308031001002,31,1933,682,241,17,46,54,935
125264767001002,282,1092,729,238,29,11,32,295
125387775001002,353,2114,584,50,51,9,67,940
125402111001002,134,1088,2,223,31,81,5,2037
