PanjivaRecordID,ConsigneePanjivaID,HSCode,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
9229759001001,1691,198,542,3,786
9229951001001,936,175,88,1,608
9230527001001,506,104,543,7,19
9230719001001,506,343,543,3,19
9230975001001,6,32,344,5,997
9231103001001,1716,475,466,2,191
9231167001001,7,115,92,11,928
9231615001001,860,401,546,5,596
9231807001001,1680,340,291,8,755
9232127001001,308,229,69,2,519
9232191001001,207,338,561,5,78
9232255001001,312,210,357,2,904
9232447001001,327,216,220,2,456
9232575001001,230,159,206,2,11
9232703001001,476,439,348,6,961
9232895001001,1633,240,453,2,848
9233279001001,1182,154,482,2,19
9233407001001,562,228,482,3,432
9233471001001,1520,231,482,4,209
9233535001001,1376,160,369,2,464
9233599001001,1376,224,175,10,464
9233919001001,996,362,482,6,153
9233983001001,1484,436,482,0,957
9234047001001,24,216,214,2,522
9234175001001,89,248,35,11,986
9234303001001,1522,34,415,5,988
9234367001001,1698,22,328,9,956
9234431001001,1245,261,532,3,224
9234495001001,411,24,35,5,497
9234559001001,969,103,542,2,596
9234623001001,911,84,543,3,41
9234687001001,1427,79,482,3,561
9234751001001,986,169,574,6,51
9234879001001,520,53,280,3,158
9243199001001,133,79,532,9,47
9235007001001,1421,131,482,6,133
9235071001001,519,105,482,10,669
9235135001001,1182,106,129,6,19
9235263001001,413,77,199,6,562
9235391001001,1070,92,68,6,636
9235455001001,634,91,482,0,19
9235583001001,450,15,555,6,224
9235711001001,834,106,221,8,584
9235775001001,590,36,482,1,211
9235839001001,520,386,482,4,158
9235903001001,437,315,482,6,891
9236159001001,574,103,221,11,596
9236223001001,520,68,299,6,158
9236287001001,1669,116,482,11,81
9236479001001,634,24,482,6,19
9236543001001,834,103,231,3,584
9236607001001,1057,494,83,3,113
9236735001001,508,392,482,6,185
9236799001001,1387,382,482,6,120
9236863001001,1182,101,482,3,19
9236991001001,1516,99,482,5,624
9237119001001,855,79,482,7,575
9237183001001,693,193,482,6,808
9237311001001,1703,79,319,3,772
9237375001001,834,116,334,3,584
9237439001001,1792,216,160,10,975
9237567001001,1699,226,30,7,986
9237631001001,308,236,349,4,519
9237887001001,276,306,160,8,689
9238015001001,1069,216,160,5,3
9238079001001,1454,247,368,10,748
9238143001001,199,254,644,0,500
9238207001001,1337,216,585,2,749
9238399001001,1018,113,357,2,326
9238527001001,1753,216,315,10,153
9238591001001,1719,133,357,2,340
9238655001001,24,110,653,2,132
9238911001001,18,258,198,8,49
9239231001001,1037,490,634,2,410
9239295001001,1639,267,357,2,0
9239359001001,18,118,357,5,49
9239551001001,1692,216,357,3,77
9239615001001,1619,216,271,8,516
9239679001001,211,437,447,5,25
9239743001001,356,220,212,4,446
9239999001001,308,222,418,2,519
9240127001001,719,216,357,0,410
9240191001001,1164,248,357,0,454
9240255001001,308,217,349,2,519
9240447001001,1789,331,357,9,285
9240575001001,357,335,357,4,492
9240639001001,245,16,357,11,41
9240831001001,177,291,108,5,57
9240895001001,202,341,78,8,804
9240959001001,234,335,357,8,492
9241087001001,1126,163,247,0,28
9241215001001,245,24,357,9,41
9241279001001,175,445,34,4,552
9241343001001,1387,104,383,6,120
9241407001001,520,466,221,3,158
9241535001001,1509,79,142,0,211
9241599001001,934,52,471,6,441
9241727001001,466,373,337,6,74
9241855001001,520,104,482,4,158
9242431001001,878,101,19,7,19
9242623001001,878,104,344,2,19
9242687001001,878,182,19,3,19
9242879001001,878,101,269,2,19
9241983001001,466,123,337,7,103
9242047001001,474,80,113,3,507
9242175001001,878,100,21,11,19
9242943001001,520,100,482,8,158
9243903001001,330,216,357,5,483
9243967001001,1385,216,452,2,979
9244031001001,303,216,18,3,496
9244095001001,84,216,357,11,61
9244351001001,1753,216,317,2,796
9244479001001,248,312,357,8,486
9244543001001,1473,309,160,8,246
9244735001001,1479,216,581,2,806
9244799001001,1150,460,84,2,488
9244863001001,1381,216,417,7,971
9245055001001,1339,185,160,8,472
9245119001001,60,168,593,8,380
9245183001001,312,95,357,2,327
9245247001001,229,358,184,2,857
9245311001001,254,372,357,2,134
9245439001001,263,216,357,9,227
9245567001001,97,216,357,0,360
9245631001001,220,216,357,9,1012
9245695001001,220,216,265,8,1012
9245759001001,1512,337,357,2,287
9245823001001,875,216,121,2,854
9245887001001,316,216,361,2,15
9245951001001,1454,223,514,8,748
9246143001001,1479,216,47,8,405
9246207001001,307,390,357,8,664
9246335001001,1432,216,331,8,516
9246399001001,258,72,554,2,619
9246591001001,1115,15,302,5,224
9246655001001,1136,4,357,1,468
9246847001001,1374,218,446,8,299
9246911001001,246,440,103,5,103
9246975001001,174,218,116,8,516
9247167001001,1404,218,357,6,461
9247295001001,1619,218,357,1,299
9247359001001,282,199,357,2,398
9247679001001,1085,23,481,8,520
9247743001001,247,445,600,3,539
9247871001001,208,9,188,10,219
9248895001001,1361,181,357,5,492
9248191001001,175,409,100,3,938
9248319001001,1793,51,402,5,552
9248511001001,273,123,227,5,103
9248767001001,1800,445,570,3,539
9249215001001,823,28,357,8,419
9249599001001,1793,445,395,4,552
9249663001001,295,28,134,11,231
9249727001001,215,32,173,3,497
9249279001001,180,70,198,0,218
9249535001001,282,180,395,11,398
9249791001001,175,198,554,5,552
9250559001001,1178,216,173,7,630
9250815001001,303,216,256,4,496
9249983001001,1324,344,357,2,116
9250047001001,1286,398,357,3,188
9250239001001,1792,349,357,2,274
9250303001001,330,216,38,2,485
9250367001001,111,217,357,5,516
9250431001001,1479,92,393,8,380
9250623001001,209,368,168,8,714
9251199001001,1382,216,209,8,124
9251391001001,1125,408,357,8,935
9251007001001,13,216,11,8,124
9251135001001,1073,216,164,2,966
9251263001001,317,216,357,4,80
9252159001001,140,339,119,2,455
9252287001001,197,377,131,10,701
9252479001001,1643,216,357,10,455
9252543001001,1255,242,478,2,824
9252671001001,1323,282,357,2,660
9252735001001,1323,216,358,8,967
9252863001001,844,89,95,5,205
9252031001001,303,374,160,2,496
9252095001001,74,216,357,6,80
9252223001001,1699,248,555,8,986
9252415001001,1117,216,160,8,8
9252607001001,303,397,357,2,496
9252799001001,209,216,234,9,323
9252991001001,1456,11,528,2,47
9253119001001,1233,343,80,11,231
9253503001001,925,266,603,5,99
9253567001001,489,102,135,1,19
9253695001001,489,100,135,8,19
9253759001001,1233,242,605,11,231
9253183001001,1762,174,215,0,970
9253247001001,1233,340,605,2,231
9253311001001,1399,3,135,2,19
9253375001001,925,445,603,10,18
9253439001001,1129,127,597,5,625
9253887001001,925,445,75,5,482
9254143001001,783,445,607,5,938
9254207001001,8,159,499,2,807
9254463001001,877,382,218,5,19
9253951001001,1286,435,357,10,188
9254015001001,201,218,357,7,299
9254079001001,1793,445,87,3,552
9254335001001,723,218,526,2,455
9254399001001,877,463,218,2,19
9254527001001,1163,466,218,5,44
9254783001001,1111,391,218,5,596
9255359001001,1111,494,374,5,596
9255423001001,877,100,620,5,19
9255807001001,1111,318,218,5,596
9255039001001,967,98,218,3,772
9255935001001,1626,174,270,5,970
9256063001001,877,71,218,2,19
9256703001001,1278,150,199,2,235
9256831001001,1766,240,112,10,371
9255999001001,877,100,218,4,19
9256319001001,127,178,655,2,986
9256639001001,557,184,425,2,496
9256767001001,1577,216,269,11,216
9256895001001,1814,216,362,2,979
9257215001001,539,458,134,2,371
9257279001001,560,493,354,2,610
9257599001001,1766,62,112,4,371
9257663001001,1112,281,601,5,25
9257023001001,380,439,354,10,961
9257087001001,127,223,355,9,986
9257151001001,1653,216,193,9,191
9257407001001,539,9,134,2,371
9257727001001,1667,421,274,4,269
9258111001001,348,216,357,5,437
9258047001001,337,236,357,8,77
9258175001001,85,223,218,6,986
9258239001001,306,274,357,8,966
9258431001001,1557,454,169,5,159
9258559001001,832,374,439,2,80
9258879001001,682,216,648,2,496
9259135001001,1039,228,221,8,247
9259199001001,85,447,112,8,986
9259263001001,1701,140,556,5,86
9259711001001,544,494,116,0,596
9259775001001,550,24,116,11,41
9259839001001,1441,79,302,2,47
9259007001001,22,141,279,5,17
9259455001001,982,417,101,0,923
9259647001001,510,79,361,2,772
9259903001001,1441,175,433,2,686
9260095001001,1715,125,326,5,807
9260671001001,704,351,325,8,411
9260159001001,550,34,159,3,41
9260287001001,1448,383,116,3,529
9260351001001,1399,104,64,2,19
9260479001001,989,73,116,2,19
9260607001001,1715,351,497,1,807
9260735001001,498,305,432,3,83
9261055001001,1441,177,432,2,211
9261503001001,989,101,432,7,19
9261695001001,966,24,273,8,41
9261311001001,1399,235,135,5,19
9261375001001,1399,493,135,5,19
9261567001001,1762,422,215,5,970
9261631001001,1566,337,432,11,914
9261823001001,448,32,650,10,497
9261887001001,477,445,274,3,539
9261951001001,1367,341,605,3,231
9262015001001,1690,174,504,5,970
9262079001001,1220,103,351,2,596
9262719001001,494,281,155,5,25
9262207001001,1399,100,135,11,19
9262335001001,489,101,629,2,19
9262399001001,1731,180,260,2,262
9262463001001,1399,161,135,2,19
9262655001001,539,56,134,2,371
9262847001001,1591,329,116,8,840
9263615001001,51,140,116,1,17
9263679001001,1329,362,324,5,255
9262911001001,989,364,474,2,19
9263103001001,168,240,283,2,371
9263487001001,943,415,48,5,152
9263871001001,578,216,110,2,80
9264383001001,77,216,192,2,85
9264511001001,1636,474,605,3,493
9264575001001,1591,365,116,10,840
9264127001001,578,266,243,2,235
9264191001001,1335,468,266,6,601
9264767001001,480,151,373,6,547
9265599001001,470,101,300,9,893
9265727001001,897,457,300,3,62
9265023001001,1061,412,433,3,597
9265535001001,724,240,300,3,970
9265215001001,1399,249,135,2,19
9265279001001,127,372,355,2,986
9265663001001,531,105,300,10,584
9265919001001,544,105,116,7,596
9266047001001,442,49,300,3,158
9266111001001,1107,422,116,3,543
9266367001001,442,101,300,1,158
9266175001001,638,212,367,3,41
9266239001001,510,461,116,3,772
9266559001001,788,7,300,5,970
9266623001001,892,67,300,3,196
9266751001001,1234,98,301,3,19
9267583001001,545,105,29,3,596
9267647001001,293,405,300,3,40
9267839001001,680,10,107,3,543
9267135001001,632,106,449,0,111
9267199001001,464,432,116,3,926
9267263001001,442,105,572,8,158
9267327001001,1822,99,221,3,624
9267519001001,1019,102,573,3,81
9267903001001,1234,100,519,7,19
9268863001001,377,140,18,3,917
9268159001001,918,92,300,4,108
9268223001001,903,36,300,3,113
9268351001001,1700,320,300,1,328
9268479001001,442,100,300,1,158
9268671001001,989,102,116,7,19
9268927001001,918,102,300,3,108
9269503001001,1610,159,491,8,689
9269567001001,442,382,300,2,158
9269631001001,1234,140,519,9,19
9269823001001,463,140,466,2,725
9269887001001,896,420,300,8,986
9269951001001,635,153,300,5,135
9270335001001,423,125,300,8,281
9270719001001,711,388,224,0,41
9270015001001,468,486,302,9,19
9270079001001,537,248,300,9,927
9270207001001,537,240,136,2,927
9270463001001,1740,37,640,9,135
9270591001001,1615,93,492,2,607
9271103001001,569,195,300,3,696
9271167001001,609,401,300,3,107
9271231001001,609,213,295,3,107
9271295001001,539,286,134,2,371
9271679001001,977,214,473,5,107
9271807001001,977,213,356,4,107
9271871001001,633,493,355,2,696
9271999001001,977,191,356,4,107
9272063001001,977,215,25,5,107
9272127001001,977,189,356,0,107
9272255001001,696,428,112,2,696
9272383001001,616,215,482,1,696
9272447001001,234,83,357,0,28
9272639001001,190,364,247,5,25
9272703001001,257,201,160,10,97
9272767001001,234,285,127,0,28
9272831001001,1733,212,482,1,325
9272959001001,1422,437,12,6,109
9273023001001,1465,191,482,7,107
9273087001001,1465,213,482,8,107
9273151001001,616,83,482,6,696
9273343001001,1465,197,482,6,107
9273471001001,1465,215,557,6,107
9273727001001,1267,213,86,5,107
9273791001001,524,195,236,7,263
9273855001001,1736,460,520,2,696
9274047001001,222,38,357,7,988
9274175001001,570,466,243,10,210
9274239001001,1047,216,296,2,455
9274303001001,920,141,300,7,17
9274367001001,1047,61,308,2,692
9274431001001,1047,216,308,8,270
9274495001001,1597,216,397,2,469
9274559001001,961,216,394,2,854
9274623001001,939,216,308,7,235
9274687001001,954,216,254,2,771
9274751001001,795,140,300,0,412
9274815001001,980,238,558,2,913
9274943001001,87,144,468,2,418
9275007001001,1047,179,308,2,340
9276095001001,1603,231,580,8,689
9276159001001,135,216,402,2,191
9276223001001,856,140,12,5,17
9276287001001,26,190,283,3,25
9276351001001,1076,240,537,10,927
9276479001001,1681,453,536,3,262
9276671001001,1080,413,518,5,78
9276927001001,69,412,604,2,410
9277055001001,1677,250,647,2,60
9277119001001,1416,216,71,7,456
9277567001001,683,19,482,6,685
9277695001001,1489,126,26,2,501
9277887001001,1815,16,174,5,543
9278015001001,1685,280,455,0,135
9278207001001,860,105,455,5,596
9278335001001,1507,16,189,2,853
9278463001001,1507,318,50,2,853
9278527001001,762,439,482,11,922
9278591001001,90,265,17,6,536
9278783001001,462,431,520,1,157
9279039001001,595,246,80,6,484
9279231001001,433,403,604,2,943
9279295001001,1520,283,482,6,209
9279423001001,590,79,514,0,211
9279487001001,612,16,268,6,41
9279551001001,1182,121,482,3,19
9279743001001,837,194,543,2,69
9279807001001,1184,174,482,10,970
9280639001001,137,301,328,2,888
9280703001001,184,115,332,5,63
9280895001001,315,430,357,8,947
9281087001001,1103,36,218,5,47
9281471001001,593,295,189,2,501
9281855001001,402,483,79,5,217
9282239001001,539,213,647,2,371
9282687001001,1275,124,165,5,17
9282175001001,322,209,219,0,136
9282303001001,633,241,355,2,696
9282559001001,1208,438,37,0,168
9282623001001,1280,121,492,0,425
9282815001001,1507,168,50,3,853
9282943001001,1507,37,50,0,853
9283071001001,927,357,185,2,398
9243455001001,354,150,634,2,216
9243647001001,319,216,102,11,253
9243775001001,76,150,357,11,80
9243839001001,212,394,357,2,463
9270398001001,896,415,300,8,678
9207422001001,6,182,523,11,997
9209022001001,1087,14,2,5,151
9209406001001,351,346,357,2,450
9211134001001,1455,351,228,7,291
9211902001001,93,417,26,2,501
9212350001001,658,105,427,5,596
9213118001001,1417,234,218,4,486
9213886001001,469,140,482,5,513
9241022001001,215,367,394,5,497
9249854001001,1069,216,375,8,950
9207870001001,645,286,77,2,805
9207678001001,287,198,247,5,44
9207230001001,910,227,542,1,986
9207166001001,524,355,236,5,263
9207102001001,1354,274,171,0,72
9208126001001,505,380,129,3,963
9208254001001,721,140,171,5,72
9208766001001,884,376,420,2,151
9209278001001,1087,320,283,5,151
9209470001001,269,53,307,2,723
9209726001001,1153,418,18,2,865
9209854001001,421,328,92,2,151
9210622001001,100,228,536,2,19
9210878001001,131,234,618,11,486
9211006001001,460,351,400,10,383
9211326001001,950,102,536,9,19
9211390001001,513,494,251,3,40
9211454001001,1723,394,520,8,343
9211518001001,490,234,520,5,141
9211710001001,1489,112,422,2,501
9211966001001,1489,351,422,10,501
9212286001001,665,137,442,5,319
9212478001001,372,332,604,5,552
9213054001001,1054,205,116,8,343
9213182001001,276,263,160,2,689
9213246001001,606,263,482,8,453
9213310001001,854,261,486,2,486
9213630001001,1764,181,520,2,909
9213758001001,424,216,606,8,516
9214142001001,1234,159,423,2,19
9214590001001,1558,30,520,5,25
9214654001001,147,298,520,2,80
9214718001001,1713,43,520,2,432
9214782001001,462,142,229,5,157
9214846001001,507,143,388,3,917
9214910001001,1713,386,520,2,432
9215294001001,1713,242,42,2,432
9215614001001,416,227,654,2,678
9215678001001,524,143,353,5,263
9215806001001,167,248,523,10,986
9243070001001,715,101,101,5,893
9215934001001,1686,223,208,2,858
9215998001001,920,141,404,3,17
9216062001001,537,233,300,10,927
9216382001001,144,114,546,2,19
9216894001001,899,133,300,3,24
9217150001001,998,102,124,2,19
9217406001001,440,102,586,2,19
9217598001001,440,104,523,4,19
9217790001001,998,199,523,2,19
9217918001001,940,4,17,2,283
9217982001001,545,101,300,5,596
9218174001001,293,105,300,5,40
9218494001001,671,91,79,3,690
9218558001001,63,323,605,11,231
9218302001001,63,340,553,11,231
9219070001001,1805,94,360,3,203
9219134001001,144,301,546,10,19
9219390001001,144,104,622,2,19
9219518001001,144,100,561,5,19
9219838001001,663,200,432,5,914
9219902001001,662,351,121,2,291
9220030001001,435,419,543,3,917
9220094001001,912,413,542,8,687
9220222001001,791,179,543,3,157
9220350001001,831,412,543,2,597
9220414001001,913,141,239,5,17
9220542001001,614,237,439,2,811
9220734001001,922,216,531,11,418
9220862001001,974,216,326,2,862
9220990001001,1586,216,471,2,908
9221438001001,974,216,531,8,2
9221630001001,1503,239,566,7,619
9221694001001,64,245,56,2,60
9222014001001,917,141,81,7,17
9222078001001,389,254,82,4,158
9222142001001,1730,328,616,5,17
9222526001001,691,222,520,2,699
9222590001001,502,488,375,8,239
9222846001001,538,216,119,8,246
9222910001001,1726,21,546,10,543
9224126001001,103,121,584,5,150
9224254001001,928,90,520,2,19
9224574001001,653,218,369,3,516
9224830001001,1507,6,50,8,853
9224894001001,1507,301,50,0,853
9225022001001,128,344,95,5,136
9225086001001,128,115,468,5,136
9225534001001,1017,136,520,5,208
9225982001001,1746,403,654,6,25
9226110001001,1500,242,647,4,371
9226174001001,53,229,373,6,627
9226494001001,929,482,482,6,768
9226942001001,929,250,482,0,620
9227006001001,681,482,482,6,849
9227070001001,793,360,55,3,328
9227838001001,1682,141,473,8,17
9227710001001,1248,242,141,0,486
9228030001001,376,381,563,3,961
9228094001001,1713,225,289,2,432
9228158001001,1135,10,142,1,300
9228286001001,1504,416,542,2,947
9228414001001,376,415,542,11,961
9228478001001,1131,101,236,5,690
9228670001001,822,103,520,11,596
9229566001001,860,103,546,0,596
9229694001001,401,105,542,7,40
9230078001001,1402,326,638,3,163
9230206001001,3,153,497,2,414
9230590001001,1034,100,543,11,196
9230654001001,1034,101,543,9,196
9230718001001,401,362,542,3,40
9230974001001,780,494,225,11,113
9231166001001,7,79,92,9,928
9231550001001,144,214,546,5,19
9231934001001,319,216,168,8,239
9231998001001,248,383,357,8,486
9232254001001,1479,298,357,2,393
9232318001001,312,378,357,2,477
9232382001001,1519,216,160,4,239
9232702001001,476,143,171,6,961
9232766001001,1776,247,47,8,366
9232830001001,520,415,221,3,158
9233150001001,36,440,465,6,122
9233470001001,1170,140,176,6,156
9233598001001,1376,406,175,2,464
9233790001001,614,71,482,2,811
9234110001001,137,209,328,8,888
9243198001001,172,493,532,2,903
9234366001001,1698,36,328,10,956
9234878001001,520,61,482,1,158
9235198001001,565,202,573,6,586
9235582001001,142,79,657,2,686
9235774001001,590,79,482,10,211
9235838001001,1572,450,482,6,319
9236158001001,1669,102,637,6,81
9236222001001,520,77,570,6,158
9236414001001,667,4,482,6,588
9236478001001,1204,337,50,6,525
9236670001001,574,102,422,3,596
9236734001001,520,136,397,2,158
9236798001001,1387,57,482,6,120
9237054001001,1170,137,161,6,156
9237246001001,1669,127,215,3,81
9237566001001,1699,65,30,8,986
9237758001001,1792,216,440,2,857
9237886001001,276,367,160,8,689
9238078001001,1454,233,368,11,748
9238334001001,319,216,372,8,210
9239166001001,227,46,395,5,80
9239294001001,743,228,100,7,559
9239614001001,1432,216,357,7,410
9239678001001,1069,216,511,8,516
9239742001001,356,422,212,4,446
9239806001001,1479,216,480,8,467
9239998001001,308,259,328,2,519
9240062001001,1446,371,128,5,957
9240702001001,1699,487,30,8,986
9240894001001,181,445,247,6,793
9241086001001,1613,78,35,8,566
9241214001001,1351,343,565,11,231
9241470001001,1528,14,482,5,529
9242558001001,878,102,310,2,19
9242814001001,715,153,329,2,893
9244094001001,300,216,443,8,167
9244286001001,220,216,160,9,796
9244478001001,248,190,357,8,486
9244606001001,318,216,419,8,210
9244734001001,1479,306,357,2,372
9244798001001,1479,216,283,2,488
9244862001001,1339,324,160,8,380
9245054001001,285,240,294,5,80
9245182001001,1150,216,84,1,327
9245246001001,1639,216,309,2,535
9245310001001,317,216,33,2,854
9245438001001,729,239,597,8,365
9245502001001,1121,216,357,3,8
9245566001001,1150,216,556,2,313
9245886001001,323,216,319,10,456
9245950001001,1454,231,368,9,748
9246142001001,875,216,362,2,749
9246270001001,227,239,136,8,80
9246334001001,1339,216,357,1,780
9246398001001,258,224,554,2,619
9246462001001,297,183,357,8,167
9246910001001,180,70,198,0,218
9247038001001,341,13,357,10,305
9247230001001,1016,125,111,5,75
9247422001001,1390,66,312,2,414
9247614001001,171,28,531,5,999
9247806001001,245,21,357,4,41
9248766001001,1800,445,295,3,539
9247998001001,1438,331,243,0,28
9248126001001,228,218,357,9,461
9248446001001,245,16,658,5,41
9248830001001,1351,340,382,11,231
9248894001001,981,218,357,11,461
9249086001001,241,28,580,2,211
9249022001001,1734,57,395,3,379
9249150001001,366,121,357,8,461
9249278001001,191,32,314,11,36
9249342001001,245,65,357,5,41
9249534001001,202,340,554,10,804
9249598001001,205,24,128,5,26
9249662001001,268,137,357,8,69
9249790001001,245,123,357,0,41
9250558001001,216,216,532,2,0
9250878001001,195,161,122,4,110
9249982001001,235,63,446,2,281
9250302001001,1473,109,357,2,991
9250942001001,1098,265,516,11,939
9251710001001,201,216,149,7,966
9251006001001,1286,399,357,1,188
9251070001001,1088,216,357,9,352
9251198001001,1353,216,189,8,925
9251518001001,216,176,57,8,925
9251774001001,57,299,634,2,418
9251838001001,228,216,357,4,359
9252286001001,197,483,131,0,701
9252862001001,1399,213,136,2,19
9251902001001,1382,186,30,2,682
9252094001001,1389,216,14,2,455
9252350001001,290,216,520,9,7
9253886001001,925,445,203,2,790
9253630001001,1053,180,352,6,398
9254206001001,8,351,499,1,807
9254910001001,1103,274,218,2,656
9255294001001,877,447,218,2,19
9255550001001,1458,34,474,1,41
9255678001001,877,102,218,7,19
9255486001001,266,445,394,5,938
9256062001001,1445,137,357,11,412
9256894001001,1766,473,112,4,371
9256126001001,877,301,218,9,19
9256190001001,10,281,273,8,25
9256318001001,19,140,490,5,17
9256382001001,669,216,149,2,298
9256510001001,602,216,600,10,235
9256830001001,67,216,425,9,216
9257086001001,127,231,494,2,986
9257278001001,560,398,278,2,610
9256958001001,1486,216,278,4,303
9257342001001,528,159,165,2,262
9257406001001,1399,351,135,2,19
9257854001001,1479,216,427,2,908
9258174001001,85,111,218,8,986
9258430001001,1039,223,20,0,247
9258942001001,85,259,112,9,986
9259134001001,1039,233,20,7,247
